Entity,Code,Year,Fossil fuels (% equivalent primary energy),Renewables (% equivalent primary energy),Nuclear (% equivalent primary energy)
Europe,,2015,76.9149398803711,12.45400333404541,10.069426536560059
Europe,,2016,77.20954895019531,12.564136505126953,9.662846565246582
Europe,,2017,77.23201751708984,12.595027923583984,9.567658424377441
Europe,,2018,76.76972961425781,13.195202827453613,9.38814926147461
Europe,,2019,76.18240356445312,13.646665573120117,9.487045288085938
Europe,,2020,74.14742279052734,15.806124687194824,9.2981595993042
Europe,,2021,74.74368286132812,15.235614776611328,9.30184268951416
Europe (BP),,1965,92.28111267089844,7.26906681060791,0.44981539249420166
Europe (BP),,1966,91.8282699584961,7.5995073318481445,0.5722253322601318
Europe (BP),,1967,91.96634674072266,7.3897480964660645,0.6439039707183838
Europe (BP),,1968,92.13005828857422,7.186744213104248,0.6831954121589661
Europe (BP),,1969,92.61807250976562,6.607449054718018,0.7744848132133484
Europe (BP),,1970,92.69514465332031,6.5164337158203125,0.7884316444396973
Europe (BP),,1971,92.71345520019531,6.410218715667725,0.8763331174850464
Europe (BP),,1972,92.52960205078125,6.360357284545898,1.110037922859192
Europe (BP),,1973,92.73013305664062,6.113369941711426,1.1564948558807373
Europe (BP),,1974,91.92704772949219,6.695796012878418,1.3771659135818481
Europe (BP),,1975,91.23548889160156,6.907538414001465,1.85697340965271
Europe (BP),,1976,91.89338684082031,6.055980205535889,2.050637722015381
Europe (BP),,1977,90.42423248291016,7.184906959533691,2.390859365463257
Europe (BP),,1978,90.492919921875,6.91743278503418,2.5896430015563965
Europe (BP),,1979,90.20406341552734,7.012578964233398,2.7833518981933594
Europe (BP),,1980,89.66973114013672,6.995354652404785,3.3349015712738037
Europe (BP),,1981,88.11016845703125,7.263547897338867,4.626286506652832
Europe (BP),,1982,87.4808120727539,7.323099613189697,5.196092128753662
Europe (BP),,1983,86.4569091796875,7.4701690673828125,6.0729193687438965
Europe (BP),,1984,85.1168441772461,7.360797882080078,7.5223541259765625
Europe (BP),,1985,85.32084655761719,6.397399425506592,8.281752586364746
Europe (BP),,1986,85.2450942993164,6.1016130447387695,8.653300285339355
Europe (BP),,1987,84.67868041992188,6.496621131896973,8.824701309204102
Europe (BP),,1988,83.5054931640625,6.887425422668457,9.607088088989258
Europe (BP),,1989,83.84962463378906,6.04103422164917,10.109353065490723
Europe (BP),,1990,83.76293182373047,6.1501617431640625,10.086913108825684
Europe (BP),,1991,83.15834045410156,6.363295555114746,10.478368759155273
Europe (BP),,1992,82.28712463378906,6.804369926452637,10.908503532409668
Europe (BP),,1993,81.24864959716797,7.220149993896484,11.531201362609863
Europe (BP),,1994,80.84069061279297,7.488457202911377,11.670852661132812
Europe (BP),,1995,80.7826156616211,7.48283052444458,11.734556198120117
Europe (BP),,1996,80.77873992919922,7.11801290512085,12.103248596191406
Europe (BP),,1997,80.2606430053711,7.4798150062561035,12.259542465209961
Europe (BP),,1998,80.1138687133789,7.830996990203857,12.055136680603027
Europe (BP),,1999,79.80133056640625,7.994131088256836,12.20453929901123
Europe (BP),,2000,79.54325866699219,8.294754028320312,12.161992073059082
Europe (BP),,2001,79.47032165527344,8.198429107666016,12.331247329711914
Europe (BP),,2002,79.72913360595703,7.81723690032959,12.45363712310791
Europe (BP),,2003,80.29481506347656,7.445176124572754,12.260002136230469
Europe (BP),,2004,79.72053527832031,8.08199405670166,12.197469711303711
Europe (BP),,2005,79.74951934814453,8.329160690307617,11.921332359313965
Europe (BP),,2006,79.8207015991211,8.455761909484863,11.723533630371094
Europe (BP),,2007,79.81841278076172,8.983073234558105,11.198517799377441
Europe (BP),,2008,79.06425476074219,9.758613586425781,11.177131652832031
Europe (BP),,2009,78.0325927734375,10.73477554321289,11.232636451721191
Europe (BP),,2010,77.38475799560547,11.562127113342285,11.05311107635498
Europe (BP),,2011,77.18168640136719,11.665334701538086,11.15298080444336
Europe (BP),,2012,76.00728607177734,13.155529975891113,10.83718490600586
Europe (BP),,2013,75.00736999511719,14.24998950958252,10.742650032043457
Europe (BP),,2014,73.77511596679688,15.056768417358398,11.16811752319336
Europe (BP),,2015,73.58658599853516,15.684680938720703,10.728727340698242
Europe (BP),,2016,74.01519775390625,15.74441909790039,10.240379333496094
Europe (BP),,2017,74.20855712890625,15.7534761428833,10.037969589233398
Europe (BP),,2018,73.23112487792969,16.82775115966797,9.941126823425293
Europe (BP),,2019,72.24171447753906,17.77083969116211,9.987442016601562
Europe (BP),,2020,69.986083984375,20.436487197875977,9.577422142028809
Europe (BP),,2021,70.57308197021484,19.740942001342773,9.685977935791016
European Union (27),,1965,93.12310028076172,6.740035057067871,0.13686493039131165
European Union (27),,1966,92.72024536132812,7.117352485656738,0.16238810122013092
European Union (27),,1967,93.16796875,6.646307468414307,0.18572595715522766
European Union (27),,1968,93.46078491210938,6.338912010192871,0.20030787587165833
European Union (27),,1969,93.96136474609375,5.760931015014648,0.2777112126350403
European Union (27),,1970,93.92149353027344,5.699028968811035,0.3794861435890198
European Union (27),,1971,94.02750396728516,5.492038249969482,0.48045894503593445
European Union (27),,1972,93.82975769042969,5.457538604736328,0.7127042412757874
European Union (27),,1973,94.06396484375,5.14820671081543,0.7878363132476807
European Union (27),,1974,93.46172332763672,5.611097812652588,0.9271831512451172
European Union (27),,1975,92.74209594726562,5.689882278442383,1.5680229663848877
European Union (27),,1976,93.57833862304688,4.693745136260986,1.727914571762085
European Union (27),,1977,91.79869079589844,6.104866027832031,2.0964467525482178
European Union (27),,1978,91.85987091064453,5.724102973937988,2.416024923324585
European Union (27),,1979,91.60295867919922,5.784770488739014,2.6122734546661377
European Union (27),,1980,91.15947723388672,5.61071252822876,3.2298178672790527
European Union (27),,1981,89.52178192138672,5.697778224945068,4.780431747436523
European Union (27),,1982,88.92692565917969,5.724217891693115,5.348848342895508
European Union (27),,1983,87.8456802368164,5.814767837524414,6.339548587799072
European Union (27),,1984,86.24618530273438,5.72804594039917,8.025769233703613
European Union (27),,1985,85.03762817382812,5.58683967590332,9.37553596496582
European Union (27),,1986,84.59307861328125,5.2328033447265625,10.174127578735352
European Union (27),,1987,84.0164566040039,5.603362083435059,10.380182266235352
European Union (27),,1988,83.05766296386719,5.8703293800354,11.072003364562988
European Union (27),,1989,83.52937316894531,4.825043201446533,11.645591735839844
European Union (27),,1990,83.03346252441406,5.138932228088379,11.827592849731445
European Union (27),,1991,82.38163757324219,5.406729221343994,12.211630821228027
European Union (27),,1992,81.78375244140625,5.748823165893555,12.467421531677246
European Union (27),,1993,81.08274841308594,5.977683067321777,12.93956470489502
European Union (27),,1994,80.85086822509766,6.1953558921813965,12.953777313232422
European Union (27),,1995,80.9115219116211,6.0873212814331055,13.001153945922852
European Union (27),,1996,80.84516906738281,5.9001784324646,13.254661560058594
European Union (27),,1997,80.38331604003906,6.20410680770874,13.412578582763672
European Union (27),,1998,80.38725280761719,6.434265613555908,13.178483963012695
European Union (27),,1999,80.0277328491211,6.494025707244873,13.478241920471191
European Union (27),,2000,79.58784484863281,6.851287841796875,13.560873031616211
European Union (27),,2001,79.22496032714844,7.122067928314209,13.652971267700195
European Union (27),,2002,79.70001220703125,6.44000244140625,13.859990119934082
European Union (27),,2003,80.04253387451172,6.376659870147705,13.580814361572266
European Union (27),,2004,79.42350769042969,6.954032897949219,13.622456550598145
European Union (27),,2005,79.62680053710938,7.023420810699463,13.349776268005371
European Union (27),,2006,79.44766998291016,7.413073539733887,13.139252662658691
European Union (27),,2007,79.36473846435547,8.028536796569824,12.606729507446289
European Union (27),,2008,78.40341186523438,8.83519458770752,12.761404037475586
European Union (27),,2009,77.50193786621094,9.93421459197998,12.563848495483398
European Union (27),,2010,76.65459442138672,10.899171829223633,12.44624137878418
European Union (27),,2011,76.38448333740234,11.111048698425293,12.504464149475098
European Union (27),,2012,75.2038803100586,12.618176460266113,12.17794418334961
European Union (27),,2013,74.09778594970703,13.789876937866211,12.112329483032227
European Union (27),,2014,72.66004943847656,14.76315975189209,12.576786041259766
European Union (27),,2015,73.19525146484375,14.853164672851562,11.951586723327637
European Union (27),,2016,73.67555236816406,14.857019424438477,11.467428207397461
European Union (27),,2017,74.05484008789062,14.778873443603516,11.166284561157227
European Union (27),,2018,73.13379669189453,15.767749786376953,11.098455429077148
European Union (27),,2019,72.1963882446289,16.51869010925293,11.28492546081543
European Union (27),,2020,69.91979217529297,19.209617614746094,10.870596885681152
European Union (27),,2021,70.4221420288086,18.5678768157959,11.009981155395508
Finland,FIN,1965,76.03341674804688,23.966585159301758,0
Finland,FIN,1966,76.63311767578125,23.366880416870117,0
Finland,FIN,1967,75.12683868408203,24.873165130615234,0
Finland,FIN,1968,79.32723999023438,20.672767639160156,0
Finland,FIN,1969,84.319580078125,15.680414199829102,0
Finland,FIN,1970,84.5009536743164,15.499043464660645,0
Finland,FIN,1971,83.07278442382812,16.927217483520508,0
Finland,FIN,1972,84.39690399169922,15.603095054626465,0
Finland,FIN,1973,85.56851959228516,14.431478500366211,0
Finland,FIN,1974,81.93572235107422,18.064271926879883,0
Finland,FIN,1975,82.91033172607422,17.089670181274414,0
Finland,FIN,1976,87.48542022705078,12.514572143554688,0
Finland,FIN,1977,81.63327026367188,15.202662467956543,3.164069652557373
Finland,FIN,1978,84.4779281616211,11.78243637084961,3.73962664604187
Finland,FIN,1979,80.76295471191406,12.091408729553223,7.145638942718506
Finland,FIN,1980,81.1080322265625,11.41530704498291,7.476659774780273
Finland,FIN,1981,69.42729949951172,15.10919189453125,15.463505744934082
Finland,FIN,1982,67.42105102539062,14.666409492492676,17.91253089904785
Finland,FIN,1983,65.53131103515625,15.364748001098633,19.10394287109375
Finland,FIN,1984,66.0954360961914,14.383723258972168,19.520845413208008
Finland,FIN,1985,68.44129180908203,12.764183044433594,18.794530868530273
Finland,FIN,1986,68.7245864868164,12.675924301147461,18.599485397338867
Finland,FIN,1987,68.40190887451172,13.406022071838379,18.192062377929688
Finland,FIN,1988,68.70361328125,13.070466041564941,18.225933074951172
Finland,FIN,1989,69.5916976928711,12.690624237060547,17.71768569946289
Finland,FIN,1990,68.18543243408203,15.044628143310547,16.769939422607422
Finland,FIN,1991,66.71503448486328,16.64373207092285,16.641225814819336
Finland,FIN,1992,65.15158081054688,18.367647171020508,16.480770111083984
Finland,FIN,1993,65.36447143554688,17.727712631225586,16.907812118530273
Finland,FIN,1994,68.382080078125,15.916638374328613,15.70128059387207
Finland,FIN,1995,65.85560607910156,17.851295471191406,16.293094635009766
Finland,FIN,1996,68.50100708007812,15.462066650390625,16.036914825439453
Finland,FIN,1997,65.80757904052734,17.178953170776367,17.013465881347656
Finland,FIN,1998,62.511474609375,20.30083465576172,17.187694549560547
Finland,FIN,1999,63.58098220825195,17.99002456665039,18.428983688354492
Finland,FIN,2000,62.36789321899414,19.70283317565918,17.92926788330078
Finland,FIN,2001,64.6219253540039,17.71671485900879,17.66135597229004
Finland,FIN,2002,66.64453125,16.264904022216797,17.090564727783203
Finland,FIN,2003,69.22566223144531,14.593681335449219,16.180660247802734
Finland,FIN,2004,64.3572006225586,19.509204864501953,16.133588790893555
Finland,FIN,2005,62.45038986206055,19.463720321655273,18.085887908935547
Finland,FIN,2006,65.98866271972656,17.534887313842773,16.476444244384766
Finland,FIN,2007,64.33731079101562,18.869096755981445,16.79360008239746
Finland,FIN,2008,60.613037109375,22.427766799926758,16.959203720092773
Finland,FIN,2009,62.1812744140625,19.18045997619629,18.638261795043945
Finland,FIN,2010,63.847660064697266,19.64714241027832,16.505199432373047
Finland,FIN,2011,61.33151626586914,20.955501556396484,17.712982177734375
Finland,FIN,2012,57.0892448425293,24.975452423095703,17.9352970123291
Finland,FIN,2013,59.109561920166016,22.647865295410156,18.24258041381836
Finland,FIN,2014,56.508209228515625,24.728233337402344,18.763559341430664
Finland,FIN,2015,53.416961669921875,28.13772201538086,18.445322036743164
Finland,FIN,2016,55.4005012512207,26.586719512939453,18.012779235839844
Finland,FIN,2017,53.60120391845703,28.7075138092041,17.691282272338867
Finland,FIN,2018,53.86397171020508,28.64155387878418,17.494464874267578
Finland,FIN,2019,52.147613525390625,29.214561462402344,18.6378231048584
Finland,FIN,2020,47.924930572509766,33.16851043701172,18.906564712524414
Finland,FIN,2021,46.78969955444336,34.611289978027344,18.599010467529297
France,FRA,1965,89.22067260742188,10.584983825683594,0.19434498250484467
France,FRA,1966,88.10249328613281,11.60239315032959,0.29510799050331116
France,FRA,1967,90.05004119873047,9.537199020385742,0.41275113821029663
France,FRA,1968,89.32608032226562,10.092880249023438,0.5810419917106628
France,FRA,1969,89.75057983398438,9.634167671203613,0.6152567267417908
France,FRA,1970,89.56389617919922,9.537435531616211,0.8986743092536926
France,FRA,1971,90.64520263671875,7.942842483520508,1.4119524955749512
France,FRA,1972,90.48780059814453,7.446317195892334,2.0658838748931885
France,FRA,1973,91.36735534667969,6.709061622619629,1.9235858917236328
France,FRA,1974,90.03057861328125,8.016220092773438,1.9531981945037842
France,FRA,1975,88.375,9.053054809570312,2.5719423294067383
France,FRA,1976,91.01116943359375,6.899677753448486,2.0891435146331787
France,FRA,1977,87.06053161621094,10.59511947631836,2.3443517684936523
France,FRA,1978,87.08175659179688,9.109526634216309,3.8087151050567627
France,FRA,1979,86.5336685180664,8.611678123474121,4.854644298553467
France,FRA,1980,83.3525619506836,9.114398002624512,7.533030033111572
France,FRA,1981,77.36801147460938,9.551752090454102,13.08022689819336
France,FRA,1982,76.25006103515625,9.705157279968262,14.044780731201172
France,FRA,1983,72.52389526367188,9.325616836547852,18.150489807128906
France,FRA,1984,68.1688003540039,8.554503440856934,23.27669906616211
France,FRA,1985,65.70630645751953,7.887791156768799,26.405906677246094
France,FRA,1986,63.01372146606445,7.764792442321777,29.22148323059082
France,FRA,1987,61.443092346191406,8.58464527130127,29.972267150878906
France,FRA,1988,60.13433837890625,9.174312591552734,30.691347122192383
France,FRA,1989,60.954410552978516,5.59973669052124,33.44585418701172
France,FRA,1990,60.24617385864258,6.2226409912109375,33.53117752075195
France,FRA,1991,60.45458221435547,6.26654052734375,33.27886962890625
France,FRA,1992,58.89078903198242,7.3992438316345215,33.7099609375
France,FRA,1993,56.36549758911133,6.968883514404297,36.66562271118164
France,FRA,1994,55.139774322509766,8.563506126403809,36.29671859741211
France,FRA,1995,55.02204895019531,7.8239030838012695,37.154048919677734
France,FRA,1996,55.384254455566406,6.882894039154053,37.732852935791016
France,FRA,1997,55.12236404418945,6.80388879776001,38.07374572753906
France,FRA,1998,57.013912200927734,6.470213890075684,36.515869140625
France,FRA,1999,56.1509895324707,7.3888630867004395,36.460147857666016
France,FRA,2000,55.34391403198242,6.744560718536377,37.911521911621094
France,FRA,2001,54.85560989379883,7.405366897583008,37.7390251159668
France,FRA,2002,54.5285530090332,6.175621032714844,39.29582214355469
France,FRA,2003,55.01045608520508,5.96218204498291,39.027366638183594
France,FRA,2004,54.941131591796875,5.970314979553223,39.08855438232422
France,FRA,2005,55.278141021728516,5.3653340339660645,39.35652542114258
France,FRA,2006,54.7220573425293,5.96973180770874,39.308204650878906
France,FRA,2007,54.52615737915039,6.638713359832764,38.83512496948242
France,FRA,2008,53.91831970214844,7.632267475128174,38.44941711425781
France,FRA,2009,54.5598258972168,7.70644998550415,37.733726501464844
France,FRA,2010,53.70637893676758,8.220292091369629,38.07333755493164
France,FRA,2011,52.17024612426758,7.18551778793335,40.64424133300781
France,FRA,2012,52.038978576660156,9.13736343383789,38.82366180419922
France,FRA,2013,51.513671875,10.459434509277344,38.026893615722656
France,FRA,2014,48.89509201049805,10.45927906036377,40.645633697509766
France,FRA,2015,49.59907913208008,10.147398948669434,40.25352096557617
France,FRA,2016,51.51011276245117,10.97524642944336,37.51464080810547
France,FRA,2017,52.44170379638672,10.437264442443848,37.121028900146484
France,FRA,2018,50.305992126464844,12.132494926452637,37.5615119934082
France,FRA,2019,50.67374038696289,12.384904861450195,36.94135284423828
France,FRA,2020,48.96674346923828,14.78874683380127,36.2445068359375
France,FRA,2021,49.871498107910156,13.671010971069336,36.457489013671875
Germany,DEU,1965,98.37432098388672,1.614503026008606,0.011180747300386429
Germany,DEU,1966,98.23312377929688,1.7416129112243652,0.025258347392082214
Germany,DEU,1967,98.22468566894531,1.658253788948059,0.11705795675516129
Germany,DEU,1968,98.26580047607422,1.5761398077011108,0.15805675089359283
Germany,DEU,1969,98.40459442138672,1.1857671737670898,0.40964093804359436
Germany,DEU,1970,97.97257232666016,1.5171291828155518,0.5102946162223816
Germany,DEU,1971,98.33623504638672,1.179680585861206,0.4840872287750244
Germany,DEU,1972,98.16136169433594,1.1219959259033203,0.7166371941566467
Germany,DEU,1973,97.92478942871094,1.2137141227722168,0.8614975214004517
Germany,DEU,1974,97.53399658203125,1.4188613891601562,1.0471501350402832
Germany,DEU,1975,96.74528503417969,1.4353294372558594,1.8193837404251099
Germany,DEU,1976,96.79295349121094,1.1208523511886597,2.0861918926239014
Germany,DEU,1977,95.6819839477539,1.3967294692993164,2.921290397644043
Germany,DEU,1978,95.59284973144531,1.4089610576629639,2.9981935024261475
Germany,DEU,1979,95.28395080566406,1.3454017639160156,3.3706471920013428
Germany,DEU,1980,94.80097961425781,1.478190541267395,3.720829725265503
Germany,DEU,1981,93.89862060546875,1.5739785432815552,4.52739953994751
Germany,DEU,1982,93.05255126953125,1.6178512573242188,5.329599380493164
Germany,DEU,1983,92.9886245727539,1.4992613792419434,5.51211404800415
Germany,DEU,1984,91.45934295654297,1.43718421459198,7.1034722328186035
Germany,DEU,1985,89.50902557373047,1.3216147422790527,9.169365882873535
Germany,DEU,1986,89.88694763183594,1.4105298519134521,8.702530860900879
Germany,DEU,1987,89.11902618408203,1.5094993114471436,9.371478080749512
Germany,DEU,1988,88.16458129882812,1.500933289527893,10.334494590759277
Germany,DEU,1989,87.8326644897461,1.3991726636886597,10.768156051635742
Germany,DEU,1990,88.34209442138672,1.336940050125122,10.320963859558105
Germany,DEU,1991,88.5044937133789,1.2709577083587646,10.224547386169434
Germany,DEU,1992,87.2408447265625,1.5204551219940186,11.238698959350586
Germany,DEU,1993,87.5043716430664,1.583544135093689,10.912079811096191
Germany,DEU,1994,87.41024780273438,1.7396334409713745,10.850116729736328
Germany,DEU,1995,87.1099624633789,1.8891898393630981,11.000845909118652
Germany,DEU,1996,87.1486587524414,1.6823945045471191,11.168935775756836
Germany,DEU,1997,86.2723388671875,1.8035167455673218,11.924152374267578
Germany,DEU,1998,86.62186431884766,1.9705649614334106,11.407572746276855
Germany,DEU,1999,85.60182189941406,2.227585792541504,12.1705961227417
Germany,DEU,2000,85.04573822021484,2.8871116638183594,12.067150115966797
Germany,DEU,2001,85.1723403930664,2.9411675930023193,11.886487007141113
Germany,DEU,2002,84.95244598388672,3.5386319160461426,11.508926391601562
Germany,DEU,2003,84.90415954589844,3.6419897079467773,11.453848838806152
Germany,DEU,2004,83.96259307861328,4.516597747802734,11.520798683166504
Germany,DEU,2005,83.486328125,5.208419322967529,11.305254936218262
Germany,DEU,2006,82.7252426147461,6.026304721832275,11.24845027923584
Germany,DEU,2007,82.55218505859375,7.653833389282227,9.793980598449707
Germany,DEU,2008,81.98632049560547,7.817628383636475,10.196054458618164
Germany,DEU,2009,81.75202178955078,8.454279899597168,9.793695449829102
Germany,DEU,2010,81.47663879394531,8.792469024658203,9.73088264465332
Germany,DEU,2011,81.73019409179688,10.566965103149414,7.702847003936768
Germany,DEU,2012,81.14388275146484,11.899699211120605,6.956408977508545
Germany,DEU,2013,81.35940551757812,12.063335418701172,6.577258586883545
Germany,DEU,2014,79.91162872314453,13.278846740722656,6.809519290924072
Germany,DEU,2015,78.89893341064453,14.823543548583984,6.2775163650512695
Germany,DEU,2016,79.7315902709961,14.607312202453613,5.661096096038818
Germany,DEU,2017,78.79359436035156,16.196212768554688,5.010186672210693
Germany,DEU,2018,77.8274917602539,17.084951400756836,5.087552070617676
Germany,DEU,2019,76.09285736083984,18.7683048248291,5.138834476470947
Germany,DEU,2020,74.14997100830078,21.122827529907227,4.727197170257568
Germany,DEU,2021,75.61305236816406,19.453121185302734,4.9338297843933105
Greece,GRC,1965,97.00737762451172,2.9926247596740723,0
Greece,GRC,1966,94.09627532958984,5.903736591339111,0
Greece,GRC,1967,94.8545913696289,5.145407676696777,0
Greece,GRC,1968,95.919677734375,4.080320358276367,0
Greece,GRC,1969,94.19738006591797,5.802620887756348,0
Greece,GRC,1970,93.30143737792969,6.698559761047363,0
Greece,GRC,1971,94.34337615966797,5.656627655029297,0
Greece,GRC,1972,94.90995788574219,5.09004545211792,0
Greece,GRC,1973,96.32635498046875,3.673645496368408,0
Greece,GRC,1974,96.03285217285156,3.9671506881713867,0
Greece,GRC,1975,96.9951400756836,3.0048630237579346,0
Greece,GRC,1976,97.46379089355469,2.536214590072632,0
Greece,GRC,1977,97.49842071533203,2.5015759468078613,0
Greece,GRC,1978,96.17813873291016,3.8218631744384766,0
Greece,GRC,1979,94.8065414428711,5.1934614181518555,0
Greece,GRC,1980,94.99345397949219,5.00654411315918,0
Greece,GRC,1981,94.8735122680664,5.126492023468018,0
Greece,GRC,1982,94.7135009765625,5.286510467529297,0
Greece,GRC,1983,96.54547882080078,3.454516887664795,0
Greece,GRC,1984,95.95343017578125,4.046571254730225,0
Greece,GRC,1985,96.24536895751953,3.7546212673187256,0
Greece,GRC,1986,95.67898559570312,4.321011543273926,0
Greece,GRC,1987,96.60302734375,3.3969619274139404,0
Greece,GRC,1988,97.26166534423828,2.738327741622925,0
Greece,GRC,1989,97.97118377685547,2.0288121700286865,0
Greece,GRC,1990,98.17729949951172,1.8226951360702515,0
Greece,GRC,1991,96.85414123535156,3.145860433578491,0
Greece,GRC,1992,97.79478454589844,2.2052266597747803,0
Greece,GRC,1993,97.70738983154297,2.2926175594329834,0
Greece,GRC,1994,97.44872283935547,2.5512795448303223,0
Greece,GRC,1995,96.6732406616211,3.3267502784729004,0
Greece,GRC,1996,96.00872039794922,3.99127197265625,0
Greece,GRC,1997,96.53089904785156,3.4691076278686523,0
Greece,GRC,1998,96.84117126464844,3.1588401794433594,0
Greece,GRC,1999,96.03594207763672,3.964061975479126,0
Greece,GRC,2000,96.71527099609375,3.2847325801849365,0
Greece,GRC,2001,97.70394897460938,2.2960410118103027,0
Greece,GRC,2002,97.21681213378906,2.7831921577453613,0
Greece,GRC,2003,95.70236206054688,4.297642230987549,0
Greece,GRC,2004,95.70877075195312,4.291225910186768,0
Greece,GRC,2005,95.3996810913086,4.600325584411621,0
Greece,GRC,2006,94.55060577392578,5.3219499588012695,0
Greece,GRC,2007,96.65594482421875,3.1136858463287354,0
Greece,GRC,2008,95.82098388671875,3.98714017868042,0
Greece,GRC,2009,93.93158721923828,5.843324661254883,0
Greece,GRC,2010,91.78819274902344,7.8245930671691895,0
Greece,GRC,2011,93.51235961914062,6.159234046936035,0
Greece,GRC,2012,91.47660827636719,8.102893829345703,0
Greece,GRC,2013,87.40599822998047,12.095451354980469,0
Greece,GRC,2014,88.56344604492188,10.859847068786621,0
Greece,GRC,2015,86.3916015625,13.008344650268555,0
Greece,GRC,2016,86.13607025146484,13.225245475769043,0
Greece,GRC,2017,85.24700164794922,14.015645027160645,0
Greece,GRC,2018,85.93135833740234,13.45522689819336,0
Greece,GRC,2019,85.58023834228516,13.694193840026855,0
Greece,GRC,2020,82.42911529541016,16.70769691467285,0
Greece,GRC,2021,79.83610534667969,19.391674041748047,0
High-income countries,,1965,92.77554321289062,7.0047736167907715,0.21968789398670197
High-income countries,,1966,92.65238952636719,7.061326503753662,0.2862967848777771
High-income countries,,1967,92.71587371826172,6.95485258102417,0.3292795419692993
High-income countries,,1968,92.89985656738281,6.709464073181152,0.3906821310520172
High-income countries,,1969,92.98719024658203,6.583033561706543,0.42977699637413025
High-income countries,,1970,93.06584930419922,6.415108680725098,0.519044816493988
High-income countries,,1971,92.77328491210938,6.513423442840576,0.7132912874221802
High-income countries,,1972,92.60381317138672,6.468289375305176,0.927894651889801
High-income countries,,1973,92.69386291503906,6.141325950622559,1.1648106575012207
High-income countries,,1974,91.64877319335938,6.831377983093262,1.5198612213134766
High-income countries,,1975,90.85260009765625,6.992864608764648,2.1545350551605225
High-income countries,,1976,91.26359558105469,6.38430643081665,2.352097511291504
High-income countries,,1977,90.86487579345703,6.274975299835205,2.8601417541503906
High-income countries,,1978,90.19636535644531,6.541082859039307,3.262545108795166
High-income countries,,1979,90.11753845214844,6.61157751083374,3.270883560180664
High-income countries,,1980,89.6030044555664,6.7566633224487305,3.640336275100708
High-income countries,,1981,88.64647674560547,6.971282005310059,4.382235050201416
High-income countries,,1982,87.73455810546875,7.415380954742432,4.850067138671875
High-income countries,,1983,86.76976776123047,7.765787124633789,5.4644575119018555
High-income countries,,1984,86.31951141357422,7.428524494171143,6.251960754394531
High-income countries,,1985,85.4271469116211,7.2465434074401855,7.326315402984619
High-income countries,,1986,85.00663757324219,7.1533308029174805,7.840033054351807
High-income countries,,1987,84.81475067138672,6.957846164703369,8.227400779724121
High-income countries,,1988,84.71686553955078,6.729755401611328,8.553375244140625
High-income countries,,1989,84.76080322265625,6.522182941436768,8.71700382232666
High-income countries,,1990,84.25543975830078,6.737084865570068,8.977322578430176
High-income countries,,1991,83.80492401123047,6.785161972045898,9.375306129455566
High-income countries,,1992,83.91820526123047,6.676239013671875,9.3663911819458
High-income countries,,1993,83.4740219116211,6.915687084197998,9.564735412597656
High-income countries,,1994,83.69229888916016,6.6247477531433105,9.631402015686035
High-income countries,,1995,83.34880828857422,6.830930709838867,9.765180587768555
High-income countries,,1996,83.46475982666016,6.762096405029297,9.73194694519043
High-income countries,,1997,83.55278015136719,6.886720657348633,9.508357048034668
High-income countries,,1998,83.51339721679688,6.740571022033691,9.688106536865234
High-income countries,,1999,83.35848999023438,6.715697765350342,9.865715026855469
High-income countries,,2000,83.41888427734375,6.684969902038574,9.825549125671387
High-income countries,,2001,83.6052017211914,6.309144020080566,10.009510040283203
High-income countries,,2002,83.56978607177734,6.382185935974121,9.956443786621094
High-income countries,,2003,84.17875671386719,6.258049488067627,9.44218635559082
High-income countries,,2004,83.91415405273438,6.301392078399658,9.634129524230957
High-income countries,,2005,83.85367584228516,6.4346723556518555,9.519829750061035
High-income countries,,2006,83.63236236572266,6.580688953399658,9.511275291442871
High-income countries,,2007,83.94894409179688,6.576807975769043,9.110132217407227
High-income countries,,2008,83.48336791992188,6.980789661407471,9.038004875183105
High-income countries,,2009,82.65912628173828,7.495962619781494,9.24728012084961
High-income countries,,2010,82.78761291503906,7.528609275817871,9.011077880859375
High-income countries,,2011,82.7247085571289,8.076886177062988,8.461188316345215
High-income countries,,2012,82.98416137695312,8.542008399963379,7.705803394317627
High-income countries,,2013,82.67935180664062,8.926264762878418,7.6112189292907715
High-income countries,,2014,82.31771850585938,9.211321830749512,7.6584906578063965
High-income countries,,2015,82.19772338867188,9.485086441040039,7.485860824584961
High-income countries,,2016,81.93548583984375,9.798735618591309,7.3903703689575195
High-income countries,,2017,81.6760025024414,10.217156410217285,7.212143421173096
High-income countries,,2018,81.5052719116211,10.488906860351562,7.106396675109863
High-income countries,,2019,80.945068359375,10.854963302612305,7.265696048736572
High-income countries,,2020,79.29203796386719,12.45789623260498,7.301048278808594
High-income countries,,2021,79.59062194824219,12.304637908935547,7.140862941741943
Hong Kong,HKG,1965,100,0,0
Hong Kong,HKG,1966,99.99999237060547,0,0
Hong Kong,HKG,1967,99.99999237060547,0,0
Hong Kong,HKG,1968,100,0,0
Hong Kong,HKG,1969,100.00001525878906,0,0
Hong Kong,HKG,1970,100,0,0
Hong Kong,HKG,1971,100,0,0
Hong Kong,HKG,1972,99.99999237060547,0,0
Hong Kong,HKG,1973,100,0,0
Hong Kong,HKG,1974,100,0,0
Hong Kong,HKG,1975,100,0,0
Hong Kong,HKG,1976,100,0,0
