id,informacion_id,anio,codigo,petroleo,carbon,gas,nuclear,hidraulica,solar,eolica,otras_renovables
2947,2947,2016.0,PRY,0.0,0.0,0.0,0.0,63.13,0.0,0.0,0.0
2948,2948,2017.0,PRY,0.0,0.0,0.0,0.0,59.09,0.0,0.0,0.0
2949,2949,2018.0,PRY,0.0,0.0,0.0,0.0,58.62,0.0,0.0,0.0
2950,2950,2019.0,PRY,0.0,0.0,0.0,0.0,48.93,0.0,0.0,0.0
2951,2951,2020.0,PRY,0.0,0.0,0.0,0.0,49.34,0.0,0.0,0.0
2952,2952,2000.0,PSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,2953,2001.0,PSE,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
2954,2954,2002.0,PSE,0.09,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2955,2955,2003.0,PSE,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.0
2956,2956,2004.0,PSE,0.24,0.0,0.13,0.0,0.0,0.0,0.0,0.0
2957,2957,2005.0,PSE,0.3,0.0,0.17,0.0,0.0,0.0,0.0,0.0
2958,2958,2006.0,PSE,0.21,0.0,0.12,0.0,0.0,0.0,0.0,0.0
2959,2959,2007.0,PSE,0.25,0.0,0.14,0.0,0.0,0.0,0.0,0.0
2960,2960,2008.0,PSE,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0
2961,2961,2009.0,PSE,0.3,0.0,0.17,0.0,0.0,0.0,0.0,0.0
2962,2962,2010.0,PSE,0.28,0.0,0.16,0.0,0.0,0.0,0.0,0.0
2963,2963,2011.0,PSE,0.34,0.0,0.19,0.0,0.0,0.0,0.0,0.0
2964,2964,2012.0,PSE,0.28,0.0,0.16,0.0,0.0,0.0,0.0,0.0
2965,2965,2013.0,PSE,0.32,0.0,0.18,0.0,0.0,0.0,0.0,0.0
2966,2966,2014.0,PSE,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.0
2967,2967,2015.0,PSE,0.32,0.0,0.16,0.0,0.0,0.0,0.0,0.0
2968,2968,2016.0,PSE,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0
2969,2969,2017.0,PSE,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0
2970,2970,2018.0,PSE,0.23,0.0,0.11,0.0,0.0,0.0,0.0,0.0
2971,2971,2019.0,PSE,0.43,0.0,0.22,0.0,0.0,0.0,0.0,0.0
2972,2972,2020.0,PSE,0.41,0.0,0.21,0.0,0.0,0.0,0.0,0.0
2973,2973,2000.0,PYF,0.27,0.0,0.0,0.0,0.12,0.0,0.0,0.0
2974,2974,2001.0,PYF,0.37,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2975,2975,2002.0,PYF,0.39,0.0,0.0,0.0,0.13,0.0,0.0,0.0
2976,2976,2003.0,PYF,0.42,0.0,0.0,0.0,0.15,0.0,0.0,0.0
2977,2977,2004.0,PYF,0.43,0.0,0.0,0.0,0.18,0.0,0.0,0.0
2978,2978,2005.0,PYF,0.42,0.0,0.0,0.0,0.18,0.0,0.0,0.0
2979,2979,2006.0,PYF,0.43,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2980,2980,2007.0,PYF,0.44,0.0,0.0,0.0,0.22,0.0,0.0,0.0
2981,2981,2008.0,PYF,0.47,0.0,0.0,0.0,0.21,0.0,0.0,0.0
2982,2982,2009.0,PYF,0.49,0.0,0.0,0.0,0.21,0.0,0.0,0.0
2983,2983,2010.0,PYF,0.35,0.0,0.0,0.0,0.27,0.0,0.0,0.0
2984,2984,2011.0,PYF,0.42,0.0,0.0,0.0,0.22,0.01,0.0,0.0
2985,2985,2012.0,PYF,0.43,0.0,0.0,0.0,0.2,0.02,0.0,0.0
2986,2986,2013.0,PYF,0.42,0.0,0.0,0.0,0.15,0.02,0.0,0.0
2987,2987,2014.0,PYF,0.38,0.0,0.0,0.0,0.17,0.03,0.0,0.0
2988,2988,2015.0,PYF,0.38,0.0,0.0,0.0,0.17,0.03,0.0,0.0
2989,2989,2016.0,PYF,0.37,0.0,0.0,0.0,0.18,0.03,0.0,0.0
2990,2990,2017.0,PYF,0.38,0.0,0.0,0.0,0.18,0.04,0.0,0.0
2991,2991,2018.0,PYF,0.38,0.0,0.0,0.0,0.16,0.04,0.0,0.0
2992,2992,2019.0,PYF,0.46,0.0,0.0,0.0,0.18,0.04,0.0,0.0
2993,2993,2020.0,PYF,0.44,0.0,0.0,0.0,0.18,0.04,0.0,0.0
2994,2994,2000.0,QAT,0.0,0.0,8.59,0.0,0.0,0.0,0.0,0.0
2995,2995,2001.0,QAT,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0
2996,2996,2002.0,QAT,0.0,0.0,10.28,0.0,0.0,0.0,0.0,0.0
2997,2997,2003.0,QAT,0.0,0.0,11.29,0.0,0.0,0.0,0.0,0.0
2998,2998,2004.0,QAT,0.0,0.0,12.44,0.0,0.0,0.0,0.0,0.0
2999,2999,2005.0,QAT,0.0,0.0,13.53,0.0,0.0,0.0,0.0,0.0
3000,3000,2006.0,QAT,0.0,0.0,16.06,0.0,0.0,0.0,0.0,0.0
3001,3001,2007.0,QAT,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.0
3002,3002,2008.0,QAT,0.0,0.0,20.32,0.0,0.0,0.0,0.0,0.0
3003,3003,2009.0,QAT,0.0,0.0,22.71,0.0,0.0,0.0,0.0,0.0
3004,3004,2010.0,QAT,0.0,0.0,26.46,0.0,0.0,0.0,0.0,0.0
3005,3005,2011.0,QAT,0.0,0.0,28.86,0.0,0.0,0.001,0.0,0.115
3006,3006,2012.0,QAT,0.0,0.0,32.67,0.0,0.0,0.001,0.0,0.115
3007,3007,2013.0,QAT,0.0,0.0,32.56,0.0,0.0,0.004,0.0,0.115
3008,3008,2014.0,QAT,0.0,0.0,36.34,0.0,0.0,0.007,0.0,0.115
3009,3009,2015.0,QAT,0.0,0.0,38.98,0.0,0.0,0.007,0.0,0.115
3010,3010,2016.0,QAT,0.0,0.0,39.74,0.0,0.0,0.008,0.0,0.115
3011,3011,2017.0,QAT,0.0,0.0,42.79,0.0,0.0,0.008,0.0,0.115
3012,3012,2018.0,QAT,0.0,0.0,45.01,0.0,0.0,0.008,0.0,0.115
3013,3013,2019.0,QAT,0.0,0.0,46.85,0.0,0.0,0.008,0.0,0.115
3014,3014,2020.0,QAT,0.0,0.0,44.48,0.0,0.0,0.008,0.0,0.115
3015,3015,2021.0,QAT,,,,,,0.008,0.0,0.115
3016,3016,2000.0,ROU,3.4,18.92,9.0,5.456,14.778,0.0,0.0,0.0
3017,3017,2001.0,ROU,5.41,19.7,8.07,5.446,14.923,0.0,0.0,0.0
3018,3018,2002.0,ROU,3.58,20.31,8.97,5.513,16.046,0.0,0.0,0.003
3019,3019,2003.0,ROU,3.63,23.34,9.7,4.906,13.259,0.0,0.0,0.003
3020,3020,2004.0,ROU,2.49,21.48,10.46,5.548,16.513,0.0,0.0,0.004
3021,3021,2005.0,ROU,2.12,21.91,9.61,5.555,20.207,0.0,0.0,0.006
3022,3022,2006.0,ROU,1.73,25.15,11.83,5.632,18.356,0.0,0.001,0.004
3023,3023,2007.0,ROU,1.3,25.1,11.56,7.709,15.966,0.0,0.003,0.035
3024,3024,2008.0,ROU,0.76,25.82,9.92,11.226,17.195,0.0,0.005,0.024
3025,3025,2009.0,ROU,1.06,21.74,7.63,11.752,15.534,0.001,0.009,0.01
3026,3026,2010.0,ROU,0.75,20.68,7.26,11.623,19.883,0.002,0.306,0.111
3027,3027,2011.0,ROU,0.79,24.78,8.36,11.747,14.728,0.001,1.387,0.198
3028,3028,2012.0,ROU,0.76,22.9,8.72,11.466,12.066,0.008,2.64,0.212
3029,3029,2013.0,ROU,0.58,16.94,9.26,11.618,14.793,0.42,4.52,0.252
3030,3030,2014.0,ROU,0.53,17.76,8.1,11.676,18.524,1.295,4.724,0.505
3031,3031,2015.0,ROU,0.57,18.13,9.39,11.64,16.633,1.982,7.063,0.524
3032,3032,2016.0,ROU,0.8,15.88,9.65,11.286,18.028,1.82,6.59,0.531
3033,3033,2017.0,ROU,0.71,16.78,10.66,11.509,14.494,1.856,7.407,0.525
3034,3034,2018.0,ROU,0.7,15.65,10.52,11.377,17.664,1.771,6.322,0.437
3035,3035,2019.0,ROU,0.71,13.61,8.95,11.28,15.581,1.778,6.773,0.504
3036,3036,2020.0,ROU,0.71,9.39,9.81,11.466,15.381,1.733,6.945,0.547
3037,3037,2021.0,ROU,0.71,10.84,10.16,11.284,16.9,1.701,6.576,0.709
3038,3038,2000.0,RUS,33.091,175.615,370.372,130.715,164.076,0.0,0.002,0.079
3039,3039,2001.0,RUS,30.02,168.773,376.744,136.935,173.899,0.0,0.003,0.114
3040,3040,2002.0,RUS,27.415,170.359,384.773,141.629,162.174,0.0,0.006,0.173
3041,3041,2003.0,RUS,27.119,172.236,406.82,150.342,155.67,0.0,0.009,0.366
3042,3042,2004.0,RUS,23.919,160.855,422.559,144.707,175.677,0.0,0.007,0.45
3043,3043,2005.0,RUS,21.254,165.735,440.067,149.446,172.611,0.0,0.007,0.451
3044,3044,2006.0,RUS,24.237,177.773,455.248,156.436,173.285,0.0,0.005,0.506
3045,3045,2007.0,RUS,17.32,170.722,489.137,160.057,177.045,0.0,0.007,0.484
3046,3046,2008.0,RUS,16.095,196.64,494.441,163.084,164.78,0.0,0.005,0.489
3047,3047,2009.0,RUS,16.048,164.39,469.829,163.583,174.199,0.0,0.004,0.497
3048,3048,2010.0,RUS,9.312,166.096,520.534,170.415,166.484,0.0,0.004,0.537
3049,3049,2011.0,RUS,27.472,165.011,521.296,172.941,163.055,0.001,0.005,0.557
3050,3050,2012.0,RUS,28.101,169.163,526.111,177.534,163.454,0.004,0.005,0.503
3051,3051,2013.0,RUS,8.706,161.872,529.96,172.508,181.151,0.011,0.004,0.482
3052,3052,2014.0,RUS,10.73,158.702,534.85,180.757,173.395,0.16,0.096,0.554
3053,3053,2015.0,RUS,10.102,158.552,529.755,195.47,167.993,0.336,0.148,0.481
3054,3054,2016.0,RUS,10.968,171.45,521.809,196.614,184.612,0.468,0.148,0.446
3055,3055,2017.0,RUS,6.946,174.014,516.274,203.141,185.163,0.544,0.139,0.519
3056,3056,2018.0,RUS,7.948,176.608,523.722,204.581,190.638,0.624,0.237,0.504
3057,3057,2019.0,RUS,8.526,187.546,512.329,208.986,194.376,0.985,0.315,0.521
3058,3058,2020.0,RUS,8.179,175.799,464.906,215.914,212.438,1.862,1.138,0.513
3059,3059,2021.0,RUS,8.464,204.725,496.832,222.392,214.533,2.312,2.585,0.519
3060,3060,2000.0,RWA,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
3061,3061,2001.0,RWA,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
3062,3062,2002.0,RWA,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
3063,3063,2003.0,RWA,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
3064,3064,2004.0,RWA,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.0
3065,3065,2005.0,RWA,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.0
3066,3066,2006.0,RWA,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0
3067,3067,2007.0,RWA,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0
3068,3068,2008.0,RWA,0.11,0.0,0.0,0.0,0.07,0.0,0.0,0.0
3069,3069,2009.0,RWA,0.14,0.0,0.0,0.0,0.1,0.0,0.0,0.0
3070,3070,2010.0,RWA,0.16,0.0,0.0,0.0,0.11,0.0,0.0,0.0
3071,3071,2011.0,RWA,0.18,0.0,0.0,0.0,0.13,0.0,0.0,0.0
3072,3072,2012.0,RWA,0.2,0.0,0.0,0.0,0.14,0.0,0.0,0.0
3073,3073,2013.0,RWA,0.23,0.0,0.0,0.0,0.15,0.0,0.0,0.0
3074,3074,2014.0,RWA,0.26,0.0,0.0,0.0,0.2,0.01,0.0,0.0
3075,3075,2015.0,RWA,0.28,0.0,0.0,0.0,0.28,0.02,0.0,0.0
3076,3076,2016.0,RWA,0.36,0.0,0.0,0.0,0.28,0.09,0.0,0.01
3077,3077,2017.0,RWA,0.4,0.0,0.0,0.0,0.32,0.09,0.0,0.01
3078,3078,2018.0,RWA,0.49,0.0,0.0,0.0,0.33,0.05,0.0,0.01
3079,3079,2019.0,RWA,0.55,0.0,0.0,0.0,0.45,0.05,0.0,0.01
3080,3080,2020.0,RWA,0.33,0.0,0.0,0.0,0.45,0.05,0.0,0.0
3081,3081,2000.0,ESH,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,3082,2001.0,ESH,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,3083,2002.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,3084,2003.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,3085,2004.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,3086,2005.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,3087,2006.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,3088,2007.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,3089,2008.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,3090,2009.0,ESH,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,3091,2010.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,3092,2011.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,3093,2012.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,3094,2013.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,3095,2014.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,3096,2015.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,3097,2016.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,3098,2017.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,3099,2018.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,3100,2019.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,3101,2020.0,ESH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,3102,2000.0,SAU,74.845,0.0,63.839,0.0,0.0,0.0,0.0,0.0
3103,3103,2001.0,SAU,69.438,0.0,76.655,0.0,0.0,0.0,0.0,0.0
3104,3104,2002.0,SAU,68.399,0.0,86.507,0.0,0.0,0.0,0.0,0.0
3105,3105,2003.0,SAU,75.225,0.0,91.363,0.0,0.0,0.0,0.0,0.0
3106,3106,2004.0,SAU,74.666,0.0,98.739,0.0,0.0,0.0,0.0,0.0
3107,3107,2005.0,SAU,83.123,0.0,107.932,0.0,0.0,0.0,0.0,0.0
3108,3108,2006.0,SAU,91.763,0.0,104.548,0.0,0.0,0.0,0.0,0.0
3109,3109,2007.0,SAU,101.725,0.0,102.709,0.0,0.0,0.0,0.0,0.0
3110,3110,2008.0,SAU,103.492,0.0,100.708,0.0,0.0,0.001,0.0,0.0
3111,3111,2009.0,SAU,123.218,0.0,94.088,0.0,0.0,0.001,0.0,0.0
3112,3112,2010.0,SAU,139.163,0.0,100.904,0.0,0.0,0.004,0.0,0.0
3113,3113,2011.0,SAU,139.122,0.0,110.953,0.0,0.0,0.005,0.0,0.0
3114,3114,2012.0,SAU,145.829,0.0,125.849,0.0,0.0,0.026,0.0,0.0
3115,3115,2013.0,SAU,145.947,0.0,138.068,0.0,0.0,0.042,0.0,0.0
3116,3116,2014.0,SAU,168.777,0.0,143.028,0.0,0.0,0.046,0.0,0.0
3117,3117,2015.0,SAU,183.657,0.0,154.679,0.0,0.0,0.046,0.0,0.0
3118,3118,2016.0,SAU,170.405,0.0,166.978,0.0,0.0,0.046,0.0,0.0
3119,3119,2017.0,SAU,165.763,0.0,188.537,0.0,0.0,0.065,0.0,0.0
3120,3120,2018.0,SAU,134.665,0.0,200.032,0.0,0.0,0.159,0.0,0.0
3121,3121,2019.0,SAU,129.211,0.0,206.028,0.0,0.0,0.207,0.0,0.0
3122,3122,2020.0,SAU,130.791,0.0,207.033,0.0,0.0,0.207,0.0,0.0
3123,3123,2021.0,SAU,139.859,0.0,215.933,0.0,0.0,0.83,0.0,0.0
3124,3124,2000.0,SDN,0.89,0.0,0.41,0.0,1.17,0.0,0.0,0.1
3125,3125,2001.0,SDN,1.01,0.0,0.46,0.0,1.25,0.0,0.0,0.12
3126,3126,2002.0,SDN,1.15,0.0,0.53,0.0,1.27,0.0,0.0,0.13
3127,3127,2003.0,SDN,1.39,0.0,0.64,0.0,1.15,0.0,0.0,0.16
3128,3128,2004.0,SDN,1.34,0.0,0.86,0.0,1.1,0.0,0.0,0.16
3129,3129,2005.0,SDN,1.45,0.0,0.93,0.0,1.25,0.0,0.0,0.17
3130,3130,2006.0,SDN,1.46,0.0,1.48,0.0,1.36,0.0,0.0,0.17
3131,3131,2007.0,SDN,1.65,0.0,1.67,0.0,1.44,0.0,0.0,0.19
3132,3132,2008.0,SDN,1.85,0.0,1.88,0.0,1.45,0.0,0.0,0.22
3133,3133,2009.0,SDN,1.51,0.0,1.53,0.0,3.2,0.0,0.0,0.18
3134,3134,2010.0,SDN,0.64,0.0,0.64,0.0,6.14,0.0,0.0,0.07
3135,3135,2011.0,SDN,0.93,0.0,0.95,0.0,6.4,0.0,0.0,0.11
3136,3136,2012.0,SDN,1.23,0.0,1.24,0.0,6.55,0.01,0.0,0.3
3137,3137,2013.0,SDN,0.88,0.0,0.89,0.0,8.23,0.01,0.0,0.22
3138,3138,2014.0,SDN,1.08,0.0,1.09,0.0,8.82,0.01,0.0,0.26
3139,3139,2015.0,SDN,1.98,0.0,2.0,0.0,8.34,0.01,0.0,0.48
3140,3140,2016.0,SDN,2.7,0.0,2.74,0.0,7.97,0.02,0.0,0.66
3141,3141,2017.0,SDN,2.63,0.0,2.67,0.0,9.25,0.02,0.0,0.64
3142,3142,2018.0,SDN,2.8,0.0,2.84,0.0,9.56,0.02,0.0,0.68
3143,3143,2019.0,SDN,2.88,0.0,2.92,0.0,7.75,0.02,0.0,0.71
3144,3144,2020.0,SDN,2.74,0.0,2.78,0.0,7.75,0.02,0.0,0.67
3145,3145,2021.0,SDN,,,,,,,,
3146,3146,2012.0,SSD,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3147,3147,2013.0,SSD,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,3148,2014.0,SSD,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,3149,2015.0,SSD,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,3150,2016.0,SSD,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,3151,2017.0,SSD,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,3152,2018.0,SSD,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,3153,2019.0,SSD,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,3154,2020.0,SSD,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,3155,2021.0,SSD,,,,,,,,
3156,3156,2000.0,SEN,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.05
3157,3157,2001.0,SEN,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.06
3158,3158,2002.0,SEN,1.54,0.0,0.0,0.0,0.19,0.0,0.0,0.06
3159,3159,2003.0,SEN,1.51,0.0,0.0,0.0,0.33,0.0,0.0,0.05
3160,3160,2004.0,SEN,1.64,0.0,0.0,0.0,0.29,0.0,0.0,0.06
3161,3161,2005.0,SEN,1.94,0.0,0.0,0.0,0.26,0.0,0.0,0.07
3162,3162,2006.0,SEN,1.98,0.0,0.0,0.0,0.23,0.0,0.0,0.06
3163,3163,2007.0,SEN,2.22,0.0,0.0,0.0,0.18,0.0,0.0,0.07
3164,3164,2008.0,SEN,2.3,0.0,0.0,0.0,0.23,0.0,0.0,0.06
3165,3165,2009.0,SEN,2.36,0.0,0.0,0.0,0.24,0.0,0.0,0.06
3166,3166,2010.0,SEN,2.4,0.0,0.0,0.0,0.25,0.0,0.0,0.17
3167,3167,2011.0,SEN,2.27,0.19,0.0,0.0,0.25,0.0,0.0,0.16
3168,3168,2012.0,SEN,2.47,0.21,0.0,0.0,0.29,0.0,0.0,0.18
3169,3169,2013.0,SEN,2.59,0.22,0.0,0.0,0.31,0.0,0.0,0.18
3170,3170,2014.0,SEN,2.9,0.24,0.0,0.0,0.31,0.0,0.0,0.2
3171,3171,2015.0,SEN,3.09,0.25,0.0,0.0,0.33,0.0,0.0,0.21
3172,3172,2016.0,SEN,2.49,0.15,1.03,0.0,0.36,0.01,0.0,0.13
3173,3173,2017.0,SEN,2.63,0.16,1.09,0.0,0.36,0.09,0.0,0.14
3174,3174,2018.0,SEN,2.89,0.14,0.93,0.0,0.36,0.25,0.0,0.12
3175,3175,2019.0,SEN,2.53,0.12,1.8,0.0,0.31,0.29,0.02,0.1
3176,3176,2020.0,SEN,2.4,0.12,1.71,0.0,0.31,0.3,0.02,0.1
3177,3177,2021.0,SEN,2.68,0.12,1.88,0.0,0.36,0.36,0.02,0.1
3178,3178,2000.0,SGP,14.63,0.0,14.37,0.0,0.0,0.0,0.0,0.245
3179,3179,2001.0,SGP,14.33,0.0,17.72,0.0,0.0,0.0,0.0,0.473
3180,3180,2002.0,SGP,13.91,0.0,19.62,0.0,0.0,0.0,0.0,0.473
3181,3181,2003.0,SGP,14.19,0.0,20.01,0.0,0.0,0.0,0.0,0.495
3182,3182,2004.0,SGP,15.13,0.0,20.43,0.0,0.0,0.0,0.0,0.479
3183,3183,2005.0,SGP,14.34,0.0,22.5,0.0,0.0,0.0,0.0,0.478
3184,3184,2006.0,SGP,14.14,0.0,23.89,0.0,0.0,0.0,0.0,0.474
3185,3185,2007.0,SGP,12.99,0.0,26.65,0.0,0.0,0.0,0.0,0.494
3186,3186,2008.0,SGP,12.36,0.0,27.9,0.0,0.0,0.0,0.0,0.521
3187,3187,2009.0,SGP,12.04,0.0,28.33,0.0,0.0,0.002,0.0,0.527
3188,3188,2010.0,SGP,12.65,0.0,30.06,0.0,0.0,0.003,0.0,0.587
3189,3189,2011.0,SGP,12.64,0.0,30.68,0.0,0.0,0.005,0.0,0.605
3190,3190,2012.0,SGP,11.0,0.0,33.19,0.0,0.0,0.008,0.0,0.636
3191,3191,2013.0,SGP,4.88,0.0,40.14,0.0,0.0,0.013,0.0,0.706
3192,3192,2014.0,SGP,2.06,0.0,44.17,0.0,0.0,0.027,0.0,0.741
3193,3193,2015.0,SGP,1.89,0.0,45.19,0.0,0.0,0.049,0.0,0.812
3194,3194,2016.0,SGP,1.42,0.0,46.74,0.0,0.0,0.088,0.0,0.802
3195,3195,2017.0,SGP,1.75,0.0,47.05,0.0,0.0,0.123,0.0,0.775
3196,3196,2018.0,SGP,1.51,0.0,47.89,0.0,0.0,0.135,0.0,0.762
3197,3197,2019.0,SGP,1.54,0.0,48.94,0.0,0.0,0.195,0.0,0.76
3198,3198,2020.0,SGP,1.5,0.0,47.77,0.0,0.0,0.295,0.0,0.685
3199,3199,2021.0,SGP,1.58,0.0,50.3,0.0,0.0,0.397,0.0,0.759
3200,3200,2000.0,SLB,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,3201,2001.0,SLB,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,3202,2002.0,SLB,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,3203,2003.0,SLB,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,3204,2004.0,SLB,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,3205,2005.0,SLB,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,3206,2006.0,SLB,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,3207,2007.0,SLB,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,3208,2008.0,SLB,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,3209,2009.0,SLB,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,3210,2010.0,SLB,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,3211,2011.0,SLB,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,3212,2012.0,SLB,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,3213,2013.0,SLB,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,3214,2014.0,SLB,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,3215,2015.0,SLB,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,3216,2016.0,SLB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,3217,2017.0,SLB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,3218,2018.0,SLB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,3219,2019.0,SLB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,3220,2020.0,SLB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,3221,2000.0,SLE,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0
3222,3222,2001.0,SLE,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0
3223,3223,2002.0,SLE,0.13,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3224,3224,2003.0,SLE,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3225,3225,2004.0,SLE,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3226,3226,2005.0,SLE,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3227,3227,2006.0,SLE,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,3228,2007.0,SLE,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3229,3229,2008.0,SLE,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3230,3230,2009.0,SLE,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0
3231,3231,2010.0,SLE,0.04,0.0,0.0,0.0,0.12,0.0,0.0,0.0
3232,3232,2011.0,SLE,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.0
3233,3233,2012.0,SLE,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.0
3234,3234,2013.0,SLE,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0
3235,3235,2014.0,SLE,0.04,0.0,0.0,0.0,0.12,0.0,0.0,0.03
3236,3236,2015.0,SLE,0.05,0.0,0.0,0.0,0.12,0.0,0.0,0.02
3237,3237,2016.0,SLE,0.06,0.0,0.0,0.0,0.13,0.0,0.0,0.03
3238,3238,2017.0,SLE,0.06,0.0,0.0,0.0,0.13,0.01,0.0,0.03
3239,3239,2018.0,SLE,0.06,0.0,0.0,0.0,0.17,0.01,0.0,0.02
3240,3240,2019.0,SLE,0.02,0.0,0.0,0.0,0.18,0.01,0.0,0.0
3241,3241,2020.0,SLE,0.02,0.0,0.0,0.0,0.18,0.01,0.0,0.0
3242,3242,2000.0,SLV,1.43,0.0,0.29,0.0,1.16,0.0,0.0,0.85
3243,3243,2001.0,SLV,1.28,0.0,0.21,0.0,1.15,0.0,0.0,1.15
3244,3244,2002.0,SLV,1.35,0.0,0.26,0.0,1.13,0.0,0.0,1.23
