id,pais_id,anio,poblacion,pbi,gen_elect,dem_elect
1,AFG,2000.0,20779958.0,11283792896.0,0.47,0.57
2,AFG,2001.0,21606992.0,11021273088.0,0.59,0.69
3,AFG,2002.0,22600774.0,18804871168.0,0.69,0.79
4,AFG,2003.0,23680872.0,21074343936.0,0.94,1.04
5,AFG,2004.0,24726690.0,22332571648.0,0.89,0.99
6,AFG,2005.0,25654274.0,25397688320.0,0.93,1.03
7,AFG,2006.0,26433058.0,28704401408.0,0.84,1.27
8,AFG,2007.0,27100542.0,34507530240.0,0.95,1.56
9,AFG,2008.0,27722282.0,36561043456.0,0.73,1.48
10,AFG,2009.0,28394806.0,44358721536.0,0.94,2.09
11,AFG,2010.0,29185512.0,47399424000.0,0.94,2.51
12,AFG,2011.0,30117410.0,53326336000.0,0.78,3.03
13,AFG,2012.0,31161378.0,59166900224.0,0.88,3.95
14,AFG,2013.0,32269592.0,62993698816.0,1.11,4.73
15,AFG,2014.0,33370804.0,64346107904.0,1.16,4.87
16,AFG,2015.0,34413600.0,62783393792.0,1.18,4.96
17,AFG,2016.0,35383028.0,64297426944.0,1.21,5.54
18,AFG,2017.0,36296108.0,68752801792.0,1.27,5.88
19,AFG,2018.0,37171920.0,67594969088.0,1.17,6.16
20,AFG,2019.0,38041756.0,,1.06,5.97
21,AFG,2020.0,38928340.0,,0.78,5.69
22,AGO,2000.0,16395477.0,23512020992.0,1.4,1.4
23,AGO,2001.0,16945754.0,26014777344.0,1.59,1.59
24,AGO,2002.0,17519418.0,31389599744.0,1.71,1.71
25,AGO,2003.0,18121476.0,35081187328.0,1.94,1.94
26,AGO,2004.0,18758138.0,41307009024.0,2.18,2.18
27,AGO,2005.0,19433604.0,51967275008.0,2.73,2.73
28,AGO,2006.0,20149904.0,66748907520.0,3.24,3.24
29,AGO,2007.0,20905360.0,87085293568.0,3.15,3.15
30,AGO,2008.0,21695636.0,105591652352.0,4.06,4.06
31,AGO,2009.0,22514276.0,115245899776.0,4.6,4.6
32,AGO,2010.0,23356246.0,126981791744.0,5.32,5.32
33,AGO,2011.0,24220660.0,140474318848.0,5.53,5.53
34,AGO,2012.0,25107926.0,149070692352.0,6.03,6.03
35,AGO,2013.0,26015786.0,160861175808.0,7.97,7.97
36,AGO,2014.0,26941774.0,170193272832.0,9.22,9.22
37,AGO,2015.0,27884380.0,176848732160.0,9.31,9.31
38,AGO,2016.0,28842482.0,178333876224.0,10.21,10.21
39,AGO,2017.0,29816770.0,178066374656.0,10.67,10.67
40,AGO,2018.0,30809788.0,175929573376.0,11.7,11.7
41,AGO,2019.0,31825298.0,,13.56,13.56
42,AGO,2020.0,32866270.0,,14.39,14.39
43,AGO,2021.0,33933608.0,,,
44,ALB,2000.0,3129246.0,15214264320.0,4.77,5.77
45,ALB,2001.0,3129701.0,16563844096.0,3.73,5.48
46,ALB,2002.0,3126183.0,17408065536.0,3.74,5.85
47,ALB,2003.0,3118017.0,18465497088.0,5.0,5.92
48,ALB,2004.0,3104893.0,19587880960.0,5.61,6.09
49,ALB,2005.0,3086810.0,20781076480.0,5.44,5.81
50,ALB,2006.0,3063021.0,22124285952.0,5.52,6.13
51,ALB,2007.0,3033993.0,23574646784.0,2.86,5.69
52,ALB,2008.0,3002683.0,25476937728.0,3.8,6.23
53,ALB,2009.0,2973044.0,26471389184.0,5.2,6.6
54,ALB,2010.0,2948029.0,27598268416.0,7.57,6.62
55,ALB,2011.0,2928601.0,28452651008.0,4.19,7.45
56,ALB,2012.0,2914091.0,28855377920.0,4.72,7.26
57,ALB,2013.0,2903788.0,29142642688.0,6.96,9.28
58,ALB,2014.0,2896307.0,29675640832.0,4.72,7.79
59,ALB,2015.0,2890524.0,30444531712.0,5.89,7.29
60,ALB,2016.0,2886427.0,31481821184.0,7.78,7.74
61,ALB,2017.0,2884169.0,32678760448.0,4.52,7.43
62,ALB,2018.0,2882735.0,34009112576.0,8.55,7.64
63,ALB,2019.0,2880913.0,,5.2,7.61
64,ALB,2020.0,2877800.0,,5.31,7.59
65,ARE,2000.0,3134067.0,153035276288.0,39.944,37.54
66,ARE,2001.0,3302722.0,169106472960.0,43.172,40.58
67,ARE,2002.0,3478769.0,187898953728.0,46.856,44.04
68,ARE,2003.0,3711931.0,221794893824.0,49.45,46.48
69,ARE,2004.0,4068577.0,263839399936.0,52.417,49.27
70,ARE,2005.0,4588222.0,300624052224.0,60.698,57.05
71,ARE,2006.0,5300172.0,359086686208.0,62.438,62.76
72,ARE,2007.0,6168846.0,403039420416.0,78.761,74.03
73,ARE,2008.0,7089486.0,452209115136.0,80.463,77.06
74,ARE,2009.0,7917368.0,465464623104.0,85.698,82.91
75,ARE,2010.0,8549998.0,513346961408.0,93.949,88.33
76,ARE,2011.0,8946778.0,583589888000.0,99.137,93.2
77,ARE,2012.0,9141598.0,623215050752.0,106.222,99.84
78,ARE,2013.0,9197908.0,650352197632.0,109.979,103.41
79,ARE,2014.0,9214182.0,668160032768.0,116.528,109.54
80,ARE,2015.0,9262896.0,691538493440.0,127.383,119.74
81,ARE,2016.0,9360975.0,709426085888.0,129.613,122.48
82,ARE,2017.0,9487206.0,726264709120.0,134.569,126.43
83,ARE,2018.0,9630966.0,734906220544.0,136.014,127.89
84,ARE,2019.0,9770526.0,,138.454,129.4
85,ARE,2020.0,9890400.0,,137.31,124.83
86,ARE,2021.0,9991083.0,,139.423,
87,ARG,2000.0,36870796.0,536481038336.0,88.978,86.48
88,ARG,2001.0,37275644.0,515221291008.0,90.138,88.26
89,ARG,2002.0,37681744.0,461203406848.0,84.59,86.99
90,ARG,2003.0,38087868.0,504301027328.0,92.059,93.16
91,ARG,2004.0,38491968.0,552377778176.0,100.261,99.16
92,ARG,2005.0,38892924.0,604065431552.0,105.75,104.75
93,ARG,2006.0,39289876.0,655699017728.0,113.424,113.77
94,ARG,2007.0,39684304.0,718084636672.0,113.525,118.46
95,ARG,2008.0,40080160.0,750663630848.0,121.905,120.23
96,ARG,2009.0,40482784.0,709525635072.0,122.326,122.47
97,ARG,2010.0,40895752.0,784986275840.0,125.992,128.23
98,ARG,2011.0,41320496.0,835970465792.0,129.483,132.42
99,ARG,2012.0,41755188.0,827404779520.0,136.034,136.29
100,ARG,2013.0,42196036.0,847305113600.0,139.441,140.11
101,ARG,2014.0,42637508.0,825981468672.0,138.551,141.48
102,ARG,2015.0,43075416.0,847854960640.0,145.422,146.76
103,ARG,2016.0,43508460.0,828372942848.0,147.193,148.88
104,ARG,2017.0,43937144.0,850482233344.0,145.618,148.67
105,ARG,2018.0,44361148.0,829373284352.0,146.774,149.04
106,ARG,2019.0,44780676.0,,139.53,143.15
107,ARG,2020.0,45195776.0,,144.643,142.44
108,ARG,2021.0,45605824.0,,152.465,148.88
109,ARM,2000.0,3069597.0,15244832768.0,5.62,5.21
110,ARM,2001.0,3050686.0,16184125440.0,5.57,5.2
111,ARM,2002.0,3033976.0,18018121728.0,5.21,4.85
112,ARM,2003.0,3017938.0,19928737792.0,5.21,4.93
113,ARM,2004.0,3000715.0,21350940672.0,5.9,5.15
114,ARM,2005.0,2981262.0,23626534912.0,5.97,5.16
115,ARM,2006.0,2958301.0,25937829888.0,5.62,5.22
116,ARM,2007.0,2932615.0,28610387968.0,5.58,5.55
117,ARM,2008.0,2907615.0,29672505344.0,5.47,5.45
118,ARM,2009.0,2888094.0,24704751616.0,5.37,5.32
119,ARM,2010.0,2877314.0,24485627904.0,6.18,5.37
120,ARM,2011.0,2876536.0,24860479488.0,7.07,5.89
121,ARM,2012.0,2884239.0,26635751424.0,7.61,6.01
122,ARM,2013.0,2897593.0,27513477120.0,7.3,6.14
123,ARM,2014.0,2912403.0,28507138048.0,7.33,6.22
124,ARM,2015.0,2925559.0,29365307392.0,7.38,6.13
125,ARM,2016.0,2936147.0,29426933760.0,6.95,6.0
126,ARM,2017.0,2944789.0,31639250944.0,7.36,6.24
127,ARM,2018.0,2951741.0,33296515072.0,7.38,5.96
128,ARM,2019.0,2957728.0,,7.26,6.3
129,ARM,2020.0,2963234.0,,7.33,6.32
130,ARM,2021.0,2968128.0,,7.49,6.48
131,AUS,2000.0,18991434.0,691886620672.0,216.829,198.16
132,AUS,2001.0,19194676.0,713625763840.0,224.255,211.73
133,AUS,2002.0,19401366.0,746683498496.0,223.495,214.64
134,AUS,2003.0,19624162.0,773868617728.0,225.952,213.64
135,AUS,2004.0,19879654.0,809419735040.0,229.217,223.07
136,AUS,2005.0,20178542.0,840554577920.0,230.74,215.7
137,AUS,2006.0,20526300.0,868838998016.0,237.991,219.91
138,AUS,2007.0,20916340.0,913875861504.0,243.185,229.52
139,AUS,2008.0,21332292.0,942108901376.0,245.371,229.55
140,AUS,2009.0,21750852.0,964937515008.0,249.902,234.73
141,AUS,2010.0,22154688.0,994067742720.0,250.962,238.75
142,AUS,2011.0,22538002.0,1026035417088.0,256.304,240.07
143,AUS,2012.0,22903952.0,1064162361344.0,250.672,237.36
144,AUS,2013.0,23254912.0,1087110184960.0,249.563,236.23
145,AUS,2014.0,23596426.0,1117472423936.0,247.647,234.69
146,AUS,2015.0,23932498.0,1145386827776.0,253.984,238.22
147,AUS,2016.0,24262710.0,1176481300480.0,258.219,243.11
148,AUS,2017.0,24584620.0,1205343092736.0,258.967,244.72
149,AUS,2018.0,24898152.0,1238559621120.0,262.632,247.82
150,AUS,2019.0,25203200.0,,265.901,250.26
151,AUS,2020.0,25499880.0,,265.232,243.44
152,AUS,2021.0,25788216.0,,267.452,244.65
153,AUT,2000.0,8069276.0,280410161152.0,61.235,58.48
154,AUT,2001.0,8097755.0,285335945216.0,62.494,61.28
155,AUT,2002.0,8134403.0,291225468928.0,62.532,61.39
156,AUT,2003.0,8175855.0,294604374016.0,60.133,63.67
157,AUT,2004.0,8216809.0,303786426368.0,64.107,65.01
158,AUT,2005.0,8253656.0,311537598464.0,66.833,67.11
159,AUT,2006.0,8285344.0,323263922176.0,64.375,68.62
160,AUT,2007.0,8313731.0,336315973632.0,64.757,68.93
161,AUT,2008.0,8341525.0,342890905600.0,66.725,69.36
162,AUT,2009.0,8372658.0,331192238080.0,69.088,67.08
163,AUT,2010.0,8409945.0,338927091712.0,71.147,70.35
164,AUT,2011.0,8453501.0,349843128320.0,65.855,70.46
165,AUT,2012.0,8502230.0,352450904064.0,72.722,71.5
166,AUT,2013.0,8556191.0,352913752064.0,68.438,71.86
167,AUT,2014.0,8615205.0,355364634624.0,65.648,70.89
168,AUT,2015.0,8678667.0,358988120064.0,65.513,71.91
169,AUT,2016.0,8747306.0,364218286080.0,68.513,72.41
170,AUT,2017.0,8819902.0,373237972992.0,71.324,73.97
171,AUT,2018.0,8891383.0,382269456384.0,68.618,73.99
172,AUT,2019.0,8955108.0,,74.234,73.99
173,AUT,2020.0,9006400.0,,72.566,71.34
174,AUT,2021.0,9043072.0,,73.842,73.06
175,AZE,2000.0,8122743.0,34255695872.0,18.7,18.18
176,AZE,2001.0,8197295.0,36862193664.0,18.969,18.13
177,AZE,2002.0,8277065.0,40295239680.0,18.701,19.95
178,AZE,2003.0,8361432.0,44994662400.0,21.286,21.76
179,AZE,2004.0,8448938.0,50107478016.0,21.744,21.86
180,AZE,2005.0,8538610.0,64019197952.0,22.872,21.3
181,AZE,2006.0,8630153.0,87026458624.0,24.543,23.2
182,AZE,2007.0,8724237.0,109944250368.0,21.847,20.41
183,AZE,2008.0,8821869.0,123129995264.0,21.642,19.86
184,AZE,2009.0,8924383.0,136020254720.0,18.869,17.58
185,AZE,2010.0,9032465.0,144296296448.0,18.709,17.39
186,AZE,2011.0,9146277.0,145979441152.0,20.294,18.53
187,AZE,2012.0,9264684.0,149144109056.0,22.988,21.16
188,AZE,2013.0,9385467.0,157789339648.0,23.354,21.66
189,AZE,2014.0,9505616.0,162216067072.0,24.728,22.94
190,AZE,2015.0,9622741.0,163997089792.0,24.688,23.12
191,AZE,2016.0,9736041.0,157812359168.0,24.953,22.59
192,AZE,2017.0,9845316.0,158055383040.0,24.321,21.79
193,AZE,2018.0,9949537.0,160426229760.0,25.229,22.5
194,AZE,2019.0,10047719.0,,26.073,23.25
195,AZE,2020.0,10139175.0,,25.839,23.36
196,AZE,2021.0,10223344.0,,27.891,24.11
197,BDI,2000.0,6378871.0,4647177728.0,0.1,0.13
198,BDI,2001.0,6525546.0,4722946048.0,0.11,0.15
199,BDI,2002.0,6704118.0,4917697536.0,0.13,0.17
200,BDI,2003.0,6909161.0,4852463616.0,0.1,0.15
201,BDI,2004.0,7131688.0,5086686720.0,0.09,0.15
202,BDI,2005.0,7364857.0,5144958976.0,0.09,0.16
203,BDI,2006.0,7607850.0,5422210048.0,0.09,0.17
204,BDI,2007.0,7862226.0,5601360896.0,0.12,0.2
205,BDI,2008.0,8126104.0,5894788608.0,0.11,0.19
206,BDI,2009.0,8397661.0,6197654016.0,0.12,0.21
207,BDI,2010.0,8675606.0,6558969344.0,0.14,0.23
208,BDI,2011.0,8958406.0,6787359744.0,0.14,0.24
209,BDI,2012.0,9245992.0,7086795776.0,0.15,0.25
210,BDI,2013.0,9540302.0,7430922240.0,0.18,0.28
211,BDI,2014.0,9844301.0,7764239872.0,0.19,0.28
212,BDI,2015.0,10160034.0,7340438016.0,0.18,0.28
213,BDI,2016.0,10488002.0,7129464832.0,0.19,0.29
214,BDI,2017.0,10827010.0,7354276864.0,0.29,0.39
215,BDI,2018.0,11175379.0,7314108928.0,0.27,0.37
216,BDI,2019.0,11530577.0,,0.36,0.46
217,BDI,2020.0,11890781.0,,0.35,0.45
218,BDI,2021.0,12255429.0,,0.32,0.42
219,BEL,2000.0,10282046.0,345736773632.0,84.012,87.12
220,BEL,2001.0,10319026.0,349022420992.0,79.821,87.74
221,BEL,2002.0,10364879.0,355720200192.0,82.069,88.53
222,BEL,2003.0,10419029.0,358964166656.0,84.63,89.98
223,BEL,2004.0,10480118.0,372527267840.0,85.643,92.14
224,BEL,2005.0,10546885.0,380849782784.0,87.025,91.75
225,BEL,2006.0,10619484.0,390897631232.0,85.617,94.26
226,BEL,2007.0,10697576.0,404735590400.0,88.822,94.07
227,BEL,2008.0,10778764.0,408314871808.0,84.93,93.95
228,BEL,2009.0,10859934.0,399533047808.0,91.235,87.89
229,BEL,2010.0,10938735.0,412203548672.0,95.189,94.74
230,BEL,2011.0,11013860.0,420970561536.0,90.241,91.58
231,BEL,2012.0,11085355.0,421100945408.0,82.923,91.35
232,BEL,2013.0,11154008.0,421204131840.0,83.498,91.36
233,BEL,2014.0,11221225.0,428582862848.0,72.545,88.64
234,BEL,2015.0,11287931.0,434918719488.0,69.708,89.24
235,BEL,2016.0,11354407.0,439359012864.0,85.607,90.34
236,BEL,2017.0,11419752.0,447723831296.0,86.616,91.11
237,BEL,2018.0,11482180.0,454384320512.0,75.037,90.9
238,BEL,2019.0,11539326.0,,93.64,90.56
239,BEL,2020.0,11589616.0,,89.389,86.84
240,BEL,2021.0,11632334.0,,100.195,89.99
241,BEN,2000.0,6865946.0,12746225664.0,0.08,0.45
242,BEN,2001.0,7076728.0,13306903552.0,0.06,0.48
243,BEN,2002.0,7295400.0,13793054720.0,0.06,0.5
244,BEN,2003.0,7520556.0,14127733760.0,0.07,0.59
245,BEN,2004.0,7750003.0,14599812096.0,0.08,0.66
246,BEN,2005.0,7982223.0,14703565824.0,0.1,0.7
247,BEN,2006.0,8216892.0,15130030080.0,0.14,0.73
248,BEN,2007.0,8454790.0,15874980864.0,0.2,0.78
249,BEN,2008.0,8696915.0,16519715840.0,0.21,0.87
250,BEN,2009.0,8944713.0,16780075008.0,0.12,0.99
251,BEN,2010.0,9199254.0,17023196160.0,0.11,1.12
252,BEN,2011.0,9460829.0,17416239104.0,0.09,1.1
253,BEN,2012.0,9729254.0,18305935360.0,0.05,1.15
254,BEN,2013.0,10004594.0,19651418112.0,0.09,1.17
255,BEN,2014.0,10286839.0,21043177472.0,0.22,1.16
256,BEN,2015.0,10575962.0,22279708672.0,0.3,1.35
257,BEN,2016.0,10872072.0,23337750528.0,0.25,1.34
258,BEN,2017.0,11175192.0,24870051840.0,0.31,1.42
259,BEN,2018.0,11485035.0,26682034176.0,0.19,1.48
260,BEN,2019.0,11801151.0,,0.2,1.29
261,BEN,2020.0,12123198.0,,0.23,0.87
262,BFA,2000.0,11607951.0,14546977792.0,0.32,0.32
263,BFA,2001.0,11944589.0,15179807744.0,0.32,0.39
264,BFA,2002.0,12293097.0,15543233536.0,0.36,0.47
265,BFA,2003.0,12654624.0,16390236160.0,0.45,0.52
266,BFA,2004.0,13030576.0,16718429184.0,0.47,0.57
267,BFA,2005.0,13421935.0,17737646080.0,0.49,0.62
268,BFA,2006.0,13829173.0,18406715392.0,0.52,0.66
269,BFA,2007.0,14252029.0,18724202496.0,0.58,0.7
270,BFA,2008.0,14689725.0,19365615616.0,0.58,0.72
271,BFA,2009.0,15141098.0,19506448384.0,0.66,0.8
272,BFA,2010.0,15605211.0,20688340992.0,0.64,1.02
273,BFA,2011.0,16081915.0,21589788672.0,0.69,1.19
274,BFA,2012.0,16571252.0,22989312000.0,0.87,1.38
275,BFA,2013.0,17072792.0,24276594688.0,0.99,1.52
276,BFA,2014.0,17586030.0,25255886848.0,1.12,1.61
277,BFA,2015.0,18110616.0,26236008448.0,1.44,1.88
278,BFA,2016.0,18646350.0,27615414272.0,1.56,2.19
279,BFA,2017.0,19193236.0,29315420160.0,1.65,2.29
280,BFA,2018.0,19751466.0,31315025920.0,1.6,2.26
281,BFA,2019.0,20321382.0,,1.67,2.27
282,BFA,2020.0,20903278.0,,1.6,2.2
283,BGD,2000.0,127657856.0,200830320640.0,15.771,14.87
284,BGD,2001.0,130088712.0,213178122240.0,17.392,16.39
285,BGD,2002.0,132478080.0,226307964928.0,18.665,17.6
286,BGD,2003.0,134791600.0,242360090624.0,19.713,18.59
287,BGD,2004.0,136986416.0,260420370432.0,24.685,23.26
288,BGD,2005.0,139035504.0,280327127040.0,26.45,25.43
289,BGD,2006.0,140921152.0,303335342080.0,29.538,29.25
290,BGD,2007.0,142660368.0,327171244032.0,31.016,29.21
291,BGD,2008.0,144304160.0,349580427264.0,34.236,32.32
292,BGD,2009.0,145924800.0,372835123200.0,37.208,35.07
293,BGD,2010.0,147575440.0,400257024000.0,40.841,38.49
294,BGD,2011.0,149273136.0,431620194304.0,44.22,41.66
295,BGD,2012.0,151005728.0,458682957824.0,48.662,45.74
296,BGD,2013.0,152761408.0,486328205312.0,54.378,50.03
297,BGD,2014.0,154517392.0,517114527744.0,57.427,54.86
298,BGD,2015.0,156256288.0,552394686464.0,61.823,58.98
299,BGD,2016.0,157977152.0,591216050176.0,69.989,68.67
300,BGD,2017.0,159685424.0,636054798336.0,73.387,73.59
301,BGD,2018.0,161376720.0,686521778176.0,81.082,78.76
302,BGD,2019.0,163046176.0,,89.651,86.39
303,BGD,2020.0,164689392.0,,89.091,81.83
304,BGD,2021.0,166303504.0,,97.947,82.54
305,BGR,2000.0,7997951.0,70102818816.0,40.924,35.98
306,BGR,2001.0,7930700.0,72164990976.0,43.968,36.52
307,BGR,2002.0,7866242.0,75728076800.0,42.679,35.79
308,BGR,2003.0,7804306.0,79961358336.0,42.6,36.8
309,BGR,2004.0,7744630.0,85445484544.0,41.621,35.52
310,BGR,2005.0,7686964.0,91870126080.0,44.365,36.35
311,BGR,2006.0,7631020.0,98526781440.0,45.843,37.74
312,BGR,2007.0,7576675.0,106110869504.0,43.297,38.43
313,BGR,2008.0,7524084.0,112832528384.0,45.037,39.22
314,BGR,2009.0,7473509.0,109081829376.0,42.964,37.26
315,BGR,2010.0,7425011.0,110804590592.0,46.653,37.53
316,BGR,2011.0,7378652.0,113286381568.0,50.797,39.29
317,BGR,2012.0,7334007.0,113317797888.0,47.329,38.2
318,BGR,2013.0,7290092.0,114286280704.0,43.784,36.83
319,BGR,2014.0,7245648.0,115783073792.0,47.485,37.45
320,BGR,2015.0,7199739.0,119894269952.0,49.228,38.12
321,BGR,2016.0,7151948.0,123884560384.0,45.277,38.19
322,BGR,2017.0,7102452.0,128228638720.0,45.579,39.44
323,BGR,2018.0,7051610.0,132183449600.0,46.838,38.74
324,BGR,2019.0,7000117.0,,44.161,38.01
325,BGR,2020.0,6948445.0,,40.868,36.61
326,BGR,2021.0,6896655.0,,47.688,38.43
327,BHR,2000.0,664610.0,11416501248.0,13.02,13.02
328,BHR,2001.0,697550.0,12778555392.0,13.74,13.74
329,BHR,2002.0,735140.0,14457704448.0,14.33,14.33
330,BHR,2003.0,778708.0,16810481664.0,14.75,14.75
331,BHR,2004.0,829846.0,19587602432.0,15.18,15.18
332,BHR,2005.0,889157.0,22640009216.0,18.2,18.2
333,BHR,2006.0,958423.0,25959809024.0,19.78,19.78
334,BHR,2007.0,1035923.0,30196430848.0,20.42,20.43
335,BHR,2008.0,1114645.0,34434658304.0,21.45,21.26
336,BHR,2009.0,1185075.0,37946552320.0,21.21,21.38
337,BHR,2010.0,1240864.0,42648158208.0,22.39,22.56
338,BHR,2011.0,1278153.0,46914961408.0,22.88,23.0
339,BHR,2012.0,1299942.0,48471822336.0,23.29,23.13
340,BHR,2013.0,1315029.0,51083276288.0,24.36,24.38
341,BHR,2014.0,1336073.0,53661769728.0,25.63,25.63
342,BHR,2015.0,1371853.0,56045613056.0,26.79,26.78
343,BHR,2016.0,1425793.0,59105439744.0,26.81,26.79
344,BHR,2017.0,1494077.0,61359722496.0,27.48,27.52
345,BHR,2018.0,1569440.0,62559305728.0,27.78,27.98
346,BHR,2019.0,1641164.0,,31.44,31.64
347,BHR,2020.0,1701583.0,,29.86,30.06
348,BHR,2021.0,1748295.0,,,
349,BHS,2000.0,298045.0,,1.57,1.57
350,BHS,2001.0,302618.0,,1.63,1.63
351,BHS,2002.0,307657.0,,1.72,1.72
352,BHS,2003.0,313123.0,,1.81,1.81
353,BHS,2004.0,318893.0,,1.79,1.79
354,BHS,2005.0,324848.0,,1.89,1.89
355,BHS,2006.0,331032.0,,1.93,1.93
356,BHS,2007.0,337387.0,,2.05,2.05
357,BHS,2008.0,343680.0,,2.05,2.05
358,BHS,2009.0,349600.0,,1.95,1.95
359,BHS,2010.0,354936.0,,1.89,1.89
360,BHS,2011.0,359583.0,,1.93,1.93
361,BHS,2012.0,363581.0,,1.79,1.79
362,BHS,2013.0,367162.0,,1.77,1.77
363,BHS,2014.0,370625.0,,1.81,1.81
364,BHS,2015.0,374200.0,,1.88,1.88
365,BHS,2016.0,377923.0,,1.85,1.85
366,BHS,2017.0,381749.0,,1.87,1.87
367,BHS,2018.0,385635.0,,2.14,2.14
368,BHS,2019.0,389486.0,,2.1,2.1
369,BHS,2020.0,393248.0,,1.99,1.99
370,BIH,2000.0,3751176.0,27629668352.0,10.05,9.08
371,BIH,2001.0,3755514.0,27937523712.0,10.26,9.17
372,BIH,2002.0,3759389.0,28997447680.0,10.41,9.3
373,BIH,2003.0,3762179.0,29749018624.0,10.82,9.82
374,BIH,2004.0,3764194.0,31229566976.0,12.26,10.31
375,BIH,2005.0,3765332.0,32159545344.0,12.15,10.77
376,BIH,2006.0,3765422.0,33580218368.0,12.81,10.7
377,BIH,2007.0,3762791.0,35158286336.0,11.28,10.68
378,BIH,2008.0,3754261.0,36676653056.0,14.18,12.54
379,BIH,2009.0,3735945.0,35937406976.0,15.04,12.05
380,BIH,2010.0,3705478.0,35774980096.0,16.5,12.67
381,BIH,2011.0,3661173.0,35666186240.0,14.58,13.09
382,BIH,2012.0,3604972.0,35288068096.0,13.44,13.4
383,BIH,2013.0,3542598.0,36129705984.0,16.76,13.07
384,BIH,2014.0,3482106.0,36520341504.0,17.02,14.18
385,BIH,2015.0,3429362.0,37642616832.0,16.43,14.3
386,BIH,2016.0,3386263.0,38586310656.0,17.76,14.0
387,BIH,2017.0,3351534.0,39806906368.0,16.24,14.4
388,BIH,2018.0,3323929.0,41286324224.0,19.07,14.46
389,BIH,2019.0,3300998.0,,17.42,13.68
390,BIH,2020.0,3280815.0,,16.96,12.91
391,BIH,2021.0,3263459.0,,17.64,12.12
392,BLR,2000.0,9871635.0,91419115520.0,26.101,31.78
393,BLR,2001.0,9811399.0,94624129024.0,25.063,28.16
394,BLR,2002.0,9745932.0,98263244800.0,26.456,29.76
395,BLR,2003.0,9679235.0,103937826816.0,26.627,30.04
396,BLR,2004.0,9616628.0,114486460416.0,31.211,32.59
397,BLR,2005.0,9562083.0,123858051072.0,30.961,33.15
398,BLR,2006.0,9516884.0,134674022400.0,31.811,34.21
399,BLR,2007.0,9480514.0,144615653376.0,31.829,34.22
400,BLR,2008.0,9452855.0,157577084928.0,35.054,34.75
401,BLR,2009.0,9433159.0,156010315776.0,30.405,32.95
402,BLR,2010.0,9420576.0,166239846400.0,34.89,35.52
403,BLR,2011.0,9415316.0,173124534272.0,32.203,35.86
404,BLR,2012.0,9417045.0,176014524416.0,30.794,36.56
405,BLR,2013.0,9423502.0,177742299136.0,31.495,36.01
406,BLR,2014.0,9431742.0,180852932608.0,34.737,35.99
407,BLR,2015.0,9439424.0,173928284160.0,34.232,34.68
408,BLR,2016.0,9445638.0,168715976704.0,33.572,34.6
409,BLR,2017.0,9450233.0,172987875328.0,34.522,35.08
410,BLR,2018.0,9452615.0,178435260416.0,38.927,35.71
411,BLR,2019.0,9452409.0,,40.451,35.37
412,BLR,2020.0,9449321.0,,38.685,35.55
413,BLR,2021.0,9442867.0,,41.161,36.97
414,BLZ,2000.0,247310.0,,0.17,0.17
415,BLZ,2001.0,255068.0,,0.15,0.31
416,BLZ,2002.0,262387.0,,0.15,0.33
417,BLZ,2003.0,269428.0,,0.17,0.36
418,BLZ,2004.0,276516.0,,0.16,0.4
419,BLZ,2005.0,283798.0,,0.17,0.42
420,BLZ,2006.0,291338.0,,0.23,0.44
421,BLZ,2007.0,299031.0,,0.24,0.46
422,BLZ,2008.0,306822.0,,0.22,0.47
423,BLZ,2009.0,314655.0,,0.26,0.48
424,BLZ,2010.0,322465.0,,0.49,0.65
425,BLZ,2011.0,330236.0,,0.43,0.6
426,BLZ,2012.0,338001.0,,0.47,0.71
427,BLZ,2013.0,345707.0,,0.45,0.68
428,BLZ,2014.0,353366.0,,0.51,0.74
429,BLZ,2015.0,360926.0,,0.54,0.79
430,BLZ,2016.0,368399.0,,0.53,0.77
431,BLZ,2017.0,375775.0,,0.75,0.98
432,BLZ,2018.0,383071.0,,0.78,1.01
433,BLZ,2019.0,390351.0,,0.84,1.08
434,BLZ,2020.0,397621.0,,0.59,0.83
435,BOL,2000.0,8418270.0,34202658816.0,3.77,3.79
436,BOL,2001.0,8580244.0,34862903296.0,3.86,3.87
437,BOL,2002.0,8742822.0,35825102848.0,4.05,4.06
438,BOL,2003.0,8905820.0,36884889600.0,4.18,4.19
439,BOL,2004.0,9069044.0,38524473344.0,4.37,4.37
440,BOL,2005.0,9232301.0,40332390400.0,4.69,4.69
441,BOL,2006.0,9395449.0,42381266944.0,5.09,5.09
442,BOL,2007.0,9558438.0,44428664832.0,5.52,5.52
443,BOL,2008.0,9721457.0,47276900352.0,5.6,5.6
444,BOL,2009.0,9884790.0,48987066368.0,5.9,5.9
445,BOL,2010.0,10048597.0,51147223040.0,6.44,6.44
446,BOL,2011.0,10212951.0,53942697984.0,6.88,6.88
447,BOL,2012.0,10377677.0,56708206592.0,7.3,7.3
448,BOL,2013.0,10542375.0,60559036416.0,7.61,7.61
449,BOL,2014.0,10706517.0,63863336960.0,8.08,8.08
450,BOL,2015.0,10869732.0,66965467136.0,8.62,8.62
451,BOL,2016.0,11031822.0,69712117760.0,8.86,8.86
452,BOL,2017.0,11192853.0,72636538880.0,9.16,9.16
453,BOL,2018.0,11353140.0,75704713216.0,9.42,9.42
454,BOL,2019.0,11513102.0,,9.99,9.99
455,BOL,2020.0,11673029.0,,9.63,9.63
