pais,continente,codigo,anio,combustibles fosiles,renovables,nuclear,Idpais,Idcontinente,Id_anio
Africa (BP),,,2002,91.38513946533205,7.619705677032471,0.9951470494270324,053f824ff9d53e278a73e5e871ae7fad,,4ba29b9f9e5732ed33761840f4ba6c53
Africa (BP),,,2003,91.94754791259766,7.05647611618042,0.9959745407104492,053f824ff9d53e278a73e5e871ae7fad,,a591024321c5e2bdbd23ed35f0574dde
Africa (BP),,,2004,92.0744400024414,6.950178146362305,0.975378692150116,053f824ff9d53e278a73e5e871ae7fad,,b8b4b727d6f5d1b61fff7be687f7970f
Africa (BP),,,2005,92.17848205566406,7.004724979400635,0.8167893886566162,053f824ff9d53e278a73e5e871ae7fad,,d47268e9db2e9aa3827bba3afb7ff94a
Africa (BP),,,2006,92.16838836669922,7.12509822845459,0.7065145969390869,053f824ff9d53e278a73e5e871ae7fad,,ea5a486c712a91e48443cd802642223d
Africa (BP),,,2007,92.20699310302734,7.029091358184815,0.7639190554618835,053f824ff9d53e278a73e5e871ae7fad,,a00e5eb0973d24649a4a920fc53d9564
Africa (BP),,,2008,92.44693756103516,6.73045015335083,0.822613000869751,053f824ff9d53e278a73e5e871ae7fad,,ef8446f35513a8d6aa2308357a268a7e
Africa (BP),,,2009,92.42403411865234,6.783567428588867,0.7924006581306458,053f824ff9d53e278a73e5e871ae7fad,,f1981e4bd8a0d6d8462016d2fc6276b3
Africa (BP),,,2010,92.08650207519533,7.106614112854004,0.8068798780441284,053f824ff9d53e278a73e5e871ae7fad,,d7a84628c025d30f7b2c52c958767e76
Africa (BP),,,2011,92.00454711914062,7.236809253692627,0.7586514353752136,053f824ff9d53e278a73e5e871ae7fad,,c8758b517083196f05ac29810b924aca
Africa (BP),,,2012,92.26760864257812,7.002328395843506,0.7300648093223572,053f824ff9d53e278a73e5e871ae7fad,,253614bbac999b38b5b60cae531c4969
Africa (BP),,,2013,92.0242919921875,7.207865238189697,0.7678443193435669,053f824ff9d53e278a73e5e871ae7fad,,8038da89e49ac5eabb489cfc6cea9fc1
Africa (BP),,,2014,91.7523956298828,7.5212082862854,0.7263974547386169,053f824ff9d53e278a73e5e871ae7fad,,cee8d6b7ce52554fd70354e37bbf44a2
Africa (BP),,,2015,91.89559936523438,7.478593349456787,0.6258070468902588,053f824ff9d53e278a73e5e871ae7fad,,65d2ea03425887a717c435081cfc5dbb
Africa (BP),,,2016,91.93553924560548,7.320139408111572,0.7443204522132874,053f824ff9d53e278a73e5e871ae7fad,,95192c98732387165bf8e396c0f2dad2
Africa (BP),,,2017,91.56649017333984,7.7515692710876465,0.6819285750389099,053f824ff9d53e278a73e5e871ae7fad,,8d8818c8e140c64c743113f563cf750f
Africa (BP),,,2018,91.27188110351562,8.187627792358398,0.5404931306838989,053f824ff9d53e278a73e5e871ae7fad,,84ddfb34126fc3a48ee38d7044e87276
Africa (BP),,,2019,90.80626678466795,8.574492454528809,0.6192416548728943,053f824ff9d53e278a73e5e871ae7fad,,ea6b2efbdd4255a9f1b3bbc6399b58f4
Africa (BP),,,2020,89.68582916259766,9.644046783447266,0.6701310873031616,053f824ff9d53e278a73e5e871ae7fad,,7b7a53e239400a13bd6be6c91c4f6c4e
Africa (BP),,,2021,89.95374298095703,9.57497787475586,0.4712702631950378,053f824ff9d53e278a73e5e871ae7fad,,05a5cf06982ba7892ed2a6d38fe832d6
Algeria,Africa,DZA,1965,95.23693084716795,4.763067722320557,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,d46e1fcf4c07ce4a69ee07e4134bcef1
Algeria,Africa,DZA,1966,96.48125457763672,3.518747091293335,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,3683af9d6f6c06acee72992f2977f67e
Algeria,Africa,DZA,1967,95.70804595947266,4.2919535636901855,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,a82d922b133be19c1171534e6594f754
Algeria,Africa,DZA,1968,94.5138168334961,5.486194610595703,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,98c7242894844ecd6ec94af67ac8247d
Algeria,Africa,DZA,1969,96.81724548339844,3.1827635765075684,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,4d8556695c262ab91ff51a943fdd6058
Algeria,Africa,DZA,1970,95.33432006835938,4.665683746337891,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,0004d0b59e19461ff126e3a08a814c33
Algeria,Africa,DZA,1971,97.54408264160156,2.455918788909912,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,de73998802680548b916f1947ffbad76
Algeria,Africa,DZA,1972,96.72166442871094,3.278343439102173,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,c4de8ced6214345614d33fb0b16a8acd
Algeria,Africa,DZA,1973,95.8241729736328,4.175826072692871,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,deb54ffb41e085fd7f69a75b6359c989
Algeria,Africa,DZA,1974,97.50526428222656,2.4947381019592285,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,3d863b367aa379f71c7afc0c9cdca41d
Algeria,Africa,DZA,1975,98.62171936035156,1.378281831741333,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,7d2b92b6726c241134dae6cd3fb8c182
Algeria,Africa,DZA,1976,98.5989761352539,1.4010223150253296,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,dd055f53a45702fe05e449c30ac80df9
Algeria,Africa,DZA,1977,99.11827850341795,0.8817282319068909,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,4afd521d77158e02aed37e2274b90c9c
Algeria,Africa,DZA,1978,99.34789276123048,0.6521151065826416,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,405e28906322882c5be9b4b27f4c35fd
Algeria,Africa,DZA,1979,99.42071533203124,0.5792936086654663,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,798cebccb32617ad94123450fd137104
Algeria,Africa,DZA,1980,99.57099151611328,0.4290015995502472,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,f80bf05527157a8c2a7bb63b22f49aaa
Algeria,Africa,DZA,1981,99.49706268310548,0.50294029712677,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,b3b4d2dbedc99fe843fd3dedb02f086f
Algeria,Africa,DZA,1982,99.42912292480467,0.570870041847229,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,fb87582825f9d28a8d42c5e5e5e8b23d
Algeria,Africa,DZA,1983,99.7435531616211,0.2564494609832763,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,1e4d36177d71bbb3558e43af9577d70e
Algeria,Africa,DZA,1984,99.486328125,0.5136735439300537,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,1b36ea1c9b7a1c3ad668b8bb5df7963f
Algeria,Africa,DZA,1985,99.27173614501952,0.7282653450965881,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,1f36c15d6a3d18d52e8d493bc8187cb9
Algeria,Africa,DZA,1986,99.73358917236328,0.2664044797420501,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,8c249675aea6c3cbd91661bbae767ff1
Algeria,Africa,DZA,1987,99.48258209228516,0.5174273252487183,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,d68a18275455ae3eaa2c291eebb46e6d
Algeria,Africa,DZA,1988,99.82283020019533,0.1771743595600128,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,9d7311ba459f9e45ed746755a32dcd11
Algeria,Africa,DZA,1989,99.7750473022461,0.2249582260847091,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,4a3e00961a08879c34f91ca0070ea2f5
Algeria,Africa,DZA,1990,99.87326049804688,0.1267386972904205,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,dc513ea4fbdaa7a14786ffdebc4ef64e
Algeria,Africa,DZA,1991,99.72239685058594,0.2776069939136505,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,96055f5b06bf9381ac43879351642cf5
Algeria,Africa,DZA,1992,99.81624603271484,0.1837574690580368,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,d5c186983b52c4551ee00f72316c6eaa
Algeria,Africa,DZA,1993,99.64971923828124,0.3502801358699798,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,c5a4e7e6882845ea7bb4d9462868219b
Algeria,Africa,DZA,1994,99.83741760253906,0.1625789850950241,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,008bd5ad93b754d500338c253d9c1770
Algeria,Africa,DZA,1995,99.81775665283205,0.182247593998909,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,3f088ebeda03513be71d34d214291986
Algeria,Africa,DZA,1996,99.87118530273438,0.12880340218544,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,6351bf9dce654515bf1ddbd6426dfa97
Algeria,Africa,DZA,1997,99.92554473876952,0.0744559019804,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,06964dce9addb1c5cb5d6e3d9838f733
Algeria,Africa,DZA,1998,99.7938232421875,0.2061796188354492,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,c5b2cebf15b205503560c4e8e6d1ea78
